assessment_items_images,assessment_items_resources,goal_text,grades,objectives_objective_0_level,objectives_objective_0_text,objectives_objective_1_level,objectives_objective_1_text,objectives_objective_2_level,objectives_objective_2_text,objectives_objective_3_level,objectives_objective_3_text,objectives_objective_4_level,objectives_objective_4_text,objectives_objective_5_level,objectives_objective_5_text,standard_codes,subject,subject_domains,title,udl_adaptations_udl_adaptations_0_text,udl_adaptations_udl_adaptations_0_udl_standard_long_ref,udl_adaptations_udl_adaptations_1_text,udl_adaptations_udl_adaptations_1_udl_standard_long_ref,udl_adaptations_udl_adaptations_2_text,udl_adaptations_udl_adaptations_2_udl_standard_long_ref,udl_adaptations_udl_adaptations_3_text,udl_adaptations_udl_adaptations_3_udl_standard_long_ref,udl_adaptations_udl_adaptations_4_text,udl_adaptations_udl_adaptations_4_udl_standard_long_ref,udl_adaptations_udl_adaptations_5_text,udl_adaptations_udl_adaptations_5_udl_standard_long_ref
,,"By (date), given a measurement tool and prompted to measure an item that has a whole-number length, (name) will measure the item using a standard unit of measurement (i.e. inches or centimeters) and write the answer, for (4 out of 5) measurement activities. 

*Example measurement tool:*<br>
a centimeter ruler<br>

*Example items:*<br>
10-centimeter long pencil<br>

*Example prompt:*<br>
How long is this pencil? <br>",['2'],Mild,"By (date), after a teacher or peer [[teacher modeling academic task | demonstration]], given a measurement tool and prompted to measure an item that has a whole-number length, (name) will measure the item using a standard unit of measurement (i.e. inches or centimeters) and write the answer, for (4 out of 5) measurement activities.",Moderate,"By (date), after a teacher or peer [[teacher modeling academic task | demonstration]], given a measurement tool and prompted to measure a [[preferred topic or text|preferred]] item that has a whole-number length, (name) will measure the item using a standard unit of measurement (i.e. inches or centimeters) and choose the answer from (3) written [[multiple choice|multiple choice options]], for (4 out of 5) measurement activities.",Intense,"By (date), after a teacher or peer [[teacher modeling academic task | demonstration]], given an adaptive ruler and (2) objects, (1) the length of the ruler and (1) a different length, and asked to identify which object matches the length of the ruler, (name) will receive [[graduated guidance|over-hand]] guidance to align the ruler and select the object with the matching length, in (4 of 5) measurement activities.

*Example adaptive rulers:* <br> -linked and labeled base ten blocks<br> -online ruler tool projected on the board",,,,,,,['CCSS.Math.Content.2.MD.A.4'],Math,['Measurement and Data'],Measure the Length of an Object,"Before starting the measurement task, [[teacher modeling academic task | demonstrate]] how to use a ruler. Review the procedure, modeling and [[think aloud | explaining verbally]] to small groups or individual students before asking them to try the task on their own. Alternatively, pair students with peers who have demonstrated mastery and ask them review the procedure within their partnerships.","UDL I 3.3 Provide Multiple Means of Representation: Guide information processing, visualization, and manipulation","Instead of using a standard ruler to perform this measurement activity, teachers can use [[online tools | online measurement tools]] or adaptive measurement devices. One way teachers can create adaptive rulers is by using labeled (e.g. 1 cm, 2 cm, 3 cm) interlocking centimeter [[base ten blocks | base ten blocks]]. The blocks will be more easily manipulated by some students. Students can visually interpret the number of blocks or count by feeling the number of blocks that make up the length of an object. For additional adapted practice, utilize online measurement games (e.g. here is an example by [[ http://www.funbrain.com/cgi-bin/meas.cgi?A1=s&A2=1&A3=0 |Funbrain]]) or create online measurement tasks by adding draggable rulers and images of items to slide presentations or tablet-based programs.",UDL II 5.2 Provide Multiple Means of Action and Expression: Use multiple tools for construction and composition,"Engage students with opportunities to choose a [[preferred topic or text|preferred]] or familiar item to work with. Sort items by length into trays and then present a ""menu"" of items that students can choose from. Additionally, the teacher may spark students’ interest if a real-world scenario involving measurement can be connected to the activity (e.g. “For our science experiment later today, we need blocks that are exactly 5 cm long. Let’s see if we have any in the classroom we can use.”).",UDL III 7.1 Provide Multiple Means of Engagement: Optimize individual choice and autonomy,,,,,,
,,"By (date), given a data chart with (3) categories and prompted to identify the number of data points in (1) category, (name) will verbally identify the number of data points, in (4 of 5) data interpretations. 


*Example data chart title:* <br> Favorite Pets in 1st Grade 


*Example data charts:* <br> tally sheets, bar graph, pie chart


*Example categories:* <br> cats, dogs, fish


*Example prompt:* <br> “How many students like dogs best?”",['1'],Mild,"By (date), given an [[visual aids | illustrated]] data chart with (3) categories and prompted to identify the number of data points in (1) category, (name) will verbally identify the number of data points, in (4 of 5) data interpretations.",Moderate,"By (date), given an [[visual aids | illustrated]] data chart with (3) categories and prompted to identify the number of data points in (1) category, (name) will choose [[multiple choice|which of (3)]] written numbers represents the number of data points, in (4 of 5) data interpretations.",Intense,"By (date), after a teacher or [[peer buddies|peer]] sorts no more than (10) [[preferred topic or text | preferred]] items into two categories (e.g. by color, type, size), when [[verbal prompting | prompted]] to select [[multiple choice|which of (2)]] written numbers represents the items in one category, (name) will select (e.g. point to, circle, say) the number of data points in the category, in (4 of 5) data interpretations.


*Example Items:* <br> toy farm animals


*Example Sorting Categories:* <br> horses, chickens


*Example prompt:* <br>“How many farm animals are in the chicken category?”",,,,,,,['CCSS.Math.Content.1.MD.C.4'],Math,['Measurement and Data'],Interpret Categorized Data,"Provide [[visual aids | illustrations]] or images of the items tallied in each category (e.g. images of horses to represent the number of students who say horses are their favorite animal), instead of presenting a data chart that includes only mathematical symbols (e.g. tally marks) to represent amounts in each category. Illustrations, especially when used to represent quantitative data, can make the task more concrete for students. Select images or illustrations that are familiar to students to ensure they are recognizable.",UDL I 2.5 Provide Multiple Means of Representation: Illustrate through multiple media,"Allow the option to [[multiple choice | select an answer]] from a menu of numbers or [[picture choices | picture choices]] instead of requiring students to generate one independently. Create picture choice options that include both a number and a visual representation of the amount to make the value more concrete. Ideally, the illustration should match the category title in question (e.g. the number “5” and five apple images as a possible answer for the number of data points in the “Apples” category).",UDL II 4.1 Provide Multiple Means of Action and Expression: Vary the methods for response and navigation,"Engage students with a data chart that includes [[preferred topic or text| personal interest]] categories: this can even include information gathered directly from students and their classmates. Ask the class to vote on their favorite time of the school day, for example (e.g. math, P.E., recess, reading), and then use that data to create a tally chart. Create a data chart specifically for this task, or use a chart that was developed during a previous lesson or classroom activity.","UDL III 7.2 Provide Multiple Means of Engagement: Optimize relevance, value, and authenticity",,,,,,
,,"By (date), given a data chart with (3) categories and prompted to identify the number of data points in (1) category, (name) will verbally identify the number of data points, in (4 of 5) data interpretations. 


*Example data chart title:* <br> Favorite Pets in 1st Grade 


*Example data charts:* <br> tally sheets, bar graph, pie chart


*Example categories:* <br> cats, dogs, fish


*Example prompt:* <br> “How many students like dogs best?”",['1'],Mild,"By (date), given an [[visual aids | illustrated]] data chart with (3) categories and prompted to identify the number of data points in (1) category, (name) will verbally identify the number of data points, in (4 of 5) data interpretations.",Moderate,"By (date), given an [[visual aids | illustrated]] data chart with (3) categories and prompted to identify the number of data points in (1) category, (name) will choose [[multiple choice|which of (3)]] written numbers represents the number of data points, in (4 of 5) data interpretations.",Intense,"By (date), after a teacher or [[peer buddies|peer]] sorts no more than (10) [[preferred topic or text | preferred]] items into two categories (e.g. by color, type, size), when [[verbal prompting | prompted]] to select [[multiple choice|which of (2)]] written numbers represents the items in one category, (name) will select (e.g. point to, circle, say) the number of data points in the category, in (4 of 5) data interpretations.


*Example Items:* <br> toy farm animals


*Example Sorting Categories:* <br> horses, chickens


*Example prompt:* <br>“How many farm animals are in the chicken category?”",,,,,,,['CCSS.Math.Content.1.MD.C.4'],Math,['Measurement and Data'],Interpret Categorized Data,"Provide [[visual aids | illustrations]] or images of the items tallied in each category (e.g. images of horses to represent the number of students who say horses are their favorite animal), instead of presenting a data chart that includes only mathematical symbols (e.g. tally marks) to represent amounts in each category. Illustrations, especially when used to represent quantitative data, can make the task more concrete for students. Select images or illustrations that are familiar to students to ensure they are recognizable.",UDL I 2.5 Provide Multiple Means of Representation: Illustrate through multiple media,"Allow the option to [[multiple choice | select an answer]] from a menu of numbers or [[picture choices | picture choices]] instead of requiring students to generate one independently. Create picture choice options that include both a number and a visual representation of the amount to make the value more concrete. Ideally, the illustration should match the category title in question (e.g. the number “5” and five apple images as a possible answer for the number of data points in the “Apples” category).",UDL II 4.1 Provide Multiple Means of Action and Expression: Vary the methods for response and navigation,"Engage students with a data chart that includes [[preferred topic or text| personal interest]] categories: this can even include information gathered directly from students and their classmates. Ask the class to vote on their favorite time of the school day, for example (e.g. math, P.E., recess, reading), and then use that data to create a tally chart. Create a data chart specifically for this task, or use a chart that was developed during a previous lesson or classroom activity.","UDL III 7.2 Provide Multiple Means of Engagement: Optimize relevance, value, and authenticity",,,,,,
,,"By (date), given an even number of no more than (20) of the same [[math manipulatives|small items]], (name) will count and sort the items into (2) equal groups and write an equation that represents the groups as equal addends, for (4 out of 5) equation writing activities.

*Example manipulatives:* <br>
16 unifix cubes


*Example response:*<br>
8 + 8 = 16",['2'],Mild,"By (date), given an even number of no more than (20) of the same [[math manipulatives|small items]], (name) will work with a [[peer buddies|peer buddy]] and use [[grouping containers|grouping containers]] to count and sort the items into (2) equal groups and write an equation that represents the groups as equal addends, for (4 out of 5) equation writing activities.",Moderate,"By (date), given (2) equal groups of [[math manipulatives|small items]] that total no more than (20), (name) will work with a [[peer buddies|peer buddy]] to count each group and use an [[equation template|equation template]] to write an equation that represents the groups as equal addends, for (4 out of 5) equation writing activities.",Intense,"By (date), given a [[multiple representations|tangible representation]] of an addition equation that has (2) equal single digit addends, (name) will work with a [[peer buddies|peer buddy]] to choose [[multiple choice|which of (2)]] written equations represents the tangible items, for (4 out of 5) equation writing activities.

*Example tangible representation:* <br>
A group of 8 unifix cubes + a group of 8 unifix cubes = a group of 16 unifix cubes.


*Example response:*<br>
Student points to the written equation 8 + 8 = 16.",,,,,,,['CCSS.Math.Content.2.OA.C.3'],Math,['Expressions and Equations'],Write an Equation With Equal Addends,"Give students [[math manipulatives|small items]] to use as manipulatives when implementing this task. This encourages them to physically figure out how to split a number into 2 equal groups. In addition, allowing the students to choose which items to work with also gives them a sense of ownership over the assignment. For example, the students can choose between small items such as unifix cubes, teddy bear counters, or crayons in his or her favorite color.",UDL I 2.5 Provide Multiple Means of Representation: Illustrate through multiple media,"Provide students with [[grouping containers|grouping containers]] as a way to support the sorting and counting aspect of this assignment. Give two containers, such as bowls, trays, or cups, paired with directions (e.g. “Here are two bowls. Split up the teddy bear counters into 2 equal groups using the bowls. When you’ve split them into 2 equal groups, count how many teddy bear counters are in each bowl.”). Then, the students can proceed with writing an equation using the number of manipulatives in each bowl as the 2 equal addends.",UDL II 5.2 Provide Multiple Means of Action and Expression: Use multiple tools for construction and composition,"Assign students a [[peer buddies|peer buddy]] to complete this task, and be aware that buddies can take on different roles depending on the individual modifications a student requires. For example, if the student has a mild assignment modification, he or she might work alongside a peer buddy, simultaneously grouping the manipulatives into two separate grouping containers. Alternately, if the student has intense task modifications, he or she might work alongside a peer to determine which equation matches a given tangible representation, *or* the peer buddy can model how to successfully complete the task before the student tackles it independently.",UDL III 7.1 Provide Multiple Means of Engagement: Optimize individual choice and autonomy,,,,,,
,,"By (date), given an even number of no more than (20) of the same [[math manipulatives|small items]], (name) will count and sort the items into (2) equal groups and write an equation that represents the groups as equal addends, for (4 out of 5) equation writing activities.

*Example manipulatives:* <br>
16 unifix cubes


*Example response:*<br>
8 + 8 = 16",['2'],Mild,"By (date), given an even number of no more than (20) of the same [[math manipulatives|small items]], (name) will work with a [[peer buddies|peer buddy]] and use [[grouping containers|grouping containers]] to count and sort the items into (2) equal groups and write an equation that represents the groups as equal addends, for (4 out of 5) equation writing activities.",Moderate,"By (date), given (2) equal groups of [[math manipulatives|small items]] that total no more than (20), (name) will work with a [[peer buddies|peer buddy]] to count each group and use an [[equation template|equation template]] to write an equation that represents the groups as equal addends, for (4 out of 5) equation writing activities.",Intense,"By (date), given a [[multiple representations|tangible representation]] of an addition equation that has (2) equal single digit addends, (name) will work with a [[peer buddies|peer buddy]] to choose [[multiple choice|which of (2)]] written equations represents the tangible items, for (4 out of 5) equation writing activities.

*Example tangible representation:* <br>
A group of 8 unifix cubes + a group of 8 unifix cubes = a group of 16 unifix cubes.


*Example response:*<br>
Student points to the written equation 8 + 8 = 16.",,,,,,,['CCSS.Math.Content.2.OA.C.3'],Math,['Expressions and Equations'],Write an Equation With Equal Addends,"Give students [[math manipulatives|small items]] to use as manipulatives when implementing this task. This encourages them to physically figure out how to split a number into 2 equal groups. In addition, allowing the students to choose which items to work with also gives them a sense of ownership over the assignment. For example, the students can choose between small items such as unifix cubes, teddy bear counters, or crayons in his or her favorite color.",UDL I 2.5 Provide Multiple Means of Representation: Illustrate through multiple media,"Provide students with [[grouping containers|grouping containers]] as a way to support the sorting and counting aspect of this assignment. Give two containers, such as bowls, trays, or cups, paired with directions (e.g. “Here are two bowls. Split up the teddy bear counters into 2 equal groups using the bowls. When you’ve split them into 2 equal groups, count how many teddy bear counters are in each bowl.”). Then, the students can proceed with writing an equation using the number of manipulatives in each bowl as the 2 equal addends.",UDL II 5.2 Provide Multiple Means of Action and Expression: Use multiple tools for construction and composition,"Assign students a [[peer buddies|peer buddy]] to complete this task, and be aware that buddies can take on different roles depending on the individual modifications a student requires. For example, if the student has a mild assignment modification, he or she might work alongside a peer buddy, simultaneously grouping the manipulatives into two separate grouping containers. Alternately, if the student has intense task modifications, he or she might work alongside a peer to determine which equation matches a given tangible representation, *or* the peer buddy can model how to successfully complete the task before the student tackles it independently.",UDL III 7.1 Provide Multiple Means of Engagement: Optimize individual choice and autonomy,,,,,,
,,"By (date), given a written number between (1-9) and asked to identify the number that will make 10 when added to the written number, (name) will use [[math manipulatives|math manipulatives]] or [[illustration|draw]] to find the number that will make 10, for (4 out of 5) addition activities.

*Example question:*<br>
 Teacher asks, ""What number can be added to 7 to make 10?”

*Example drawing:*<br>
Student draws 7 hearts.

*Example solution:*<br>
While counting aloud, student adds 3 hearts to the 7 hearts.",['K'],Mild,"By (date), given a written number between (1-9) and asked to identify the number that will make 10 when added to the written number, (name) will [[illustration|draw]] or use [[math manipulatives|math manipulatives]] on a [[graphic organizers|ten frame]] to find the number that will make 10, for (4 out of 5) addition activities.

*Example ten frame:* <br> Clipartkid.com's [[http://www.clipartkid.com/images/446/teacher-mama-using-ten-frames-for-building-number-sense-and-the-ja3KE1-clipart.png|ten frame]]",Moderate,"By (date), after a [[teacher modeling academic task|teacher demonstration]], given a [[graphic organizers|ten frame]] with (1-9) pre-filled boxes of [[preferred topic or text|preferred]] images, and asked how many more boxes must be filled in to complete the frame, (name) will count the number of empty boxes on the ten frame, for (4 out of 5) addition activities.


*Example ten frame:* <br> Clipartkid.com's [[http://www.clipartkid.com/images/446/teacher-mama-using-ten-frames-for-building-number-sense-and-the-ja3KE1-clipart.png|ten frame]]

*Example preferred images:* <br>
smiley faces <br> dog stickers <br>basketball stickers",Intense,"By (date), following a [[teacher modeling academic task|teacher demonstration]], given a [[graphic organizers|ten frame]] with (1-9) pre-filled boxes of [[preferred topic or text|preferred]] images, and asked how many more boxes must be filled in to complete the frame, (name) will use [[graduated guidance|over-hand guidance]] and [[verbal prompting|verbal prompts]] to count the number of empty boxes on the ten frame, for (4 out of 5) addition activities.

*Example ten frame:* <br> Clipartkid.com's [[http://www.clipartkid.com/images/446/teacher-mama-using-ten-frames-for-building-number-sense-and-the-ja3KE1-clipart.png|ten frame]]

*Example verbal prompts:* <br> 
As the teacher moves the student's hand to the first empty box, she says, ""Let's put our hand here and count 1, now 2...""",,,,,,,['CCSS.Math.Content.K.OA.A.4'],Math,['Number Operations'],Add to Make 10,"Pre-fill a [[graphic organizers|ten frame]] with stickers, drawings, or [[math manipulatives|math manipulatives]], and ask students to count and compare the filled and empty frames to find two numbers that together make ten. A ten-frame graphic organizer is typically composed of 2 rows of 5 boxes each. Introduce the ten frame and model how to count the empty boxes by saying something like: “Here is a ten frame with ten boxes. Three of the boxes are filled in with pictures of cats...1, 2, 3 cats. How many more boxes must be filled in to complete the ten frame so that all ten boxes are filled in?”",UDL I 3.4 Provide Multiple Means of Representation: Maximize transfer and generalization,"Place a [[graduated guidance|hand over the student’s hand]] to guide him or her when counting each individual empty box on a ten-frame graphic organizer. If less invasive level of graduated guidance is needed, the student can physically point to each empty box while the teacher verbally counts along. Model how to point to each empty box prior to directing the student to do it on his or her own.",UDL II 5.3 Provide Multiple Means of Action and Expression: Build fluencies with graduated levels of support for practice and performance,"Use [[preferred topic or text|preferred]] drawings, manipulatives, or stickers to motivate students. To learn what topics interest an individual student, have an informal conversation or observe him or her in the classroom and on the playground. For example, if the student loves animals, pre-fill 7 boxes of a ten frame with images of dogs. If a student loves to collect stickers, pre-fill 5 boxes with stickers in his or her favorite color.",UDL III 7.1 Provide Multiple Means of Engagement: Optimize individual choice and autonomy,,,,,,
,,"By (date), given a written number between (1-9) and asked to identify the number that will make 10 when added to the written number, (name) will use [[math manipulatives|math manipulatives]] or [[illustration|draw]] to find the number that will make 10, for (4 out of 5) addition activities.

*Example question:*<br>
 Teacher asks, ""What number can be added to 7 to make 10?”

*Example drawing:*<br>
Student draws 7 hearts.

*Example solution:*<br>
While counting aloud, student adds 3 hearts to the 7 hearts.",['K'],Mild,"By (date), given a written number between (1-9) and asked to identify the number that will make 10 when added to the written number, (name) will [[illustration|draw]] or use [[math manipulatives|math manipulatives]] on a [[graphic organizers|ten frame]] to find the number that will make 10, for (4 out of 5) addition activities.

*Example ten frame:* <br> Clipartkid.com's [[http://www.clipartkid.com/images/446/teacher-mama-using-ten-frames-for-building-number-sense-and-the-ja3KE1-clipart.png|ten frame]]",Moderate,"By (date), after a [[teacher modeling academic task|teacher demonstration]], given a [[graphic organizers|ten frame]] with (1-9) pre-filled boxes of [[preferred topic or text|preferred]] images, and asked how many more boxes must be filled in to complete the frame, (name) will count the number of empty boxes on the ten frame, for (4 out of 5) addition activities.


*Example ten frame:* <br> Clipartkid.com's [[http://www.clipartkid.com/images/446/teacher-mama-using-ten-frames-for-building-number-sense-and-the-ja3KE1-clipart.png|ten frame]]

*Example preferred images:* <br>
smiley faces <br> dog stickers <br>basketball stickers",Intense,"By (date), following a [[teacher modeling academic task|teacher demonstration]], given a [[graphic organizers|ten frame]] with (1-9) pre-filled boxes of [[preferred topic or text|preferred]] images, and asked how many more boxes must be filled in to complete the frame, (name) will use [[graduated guidance|over-hand guidance]] and [[verbal prompting|verbal prompts]] to count the number of empty boxes on the ten frame, for (4 out of 5) addition activities.

*Example ten frame:* <br> Clipartkid.com's [[http://www.clipartkid.com/images/446/teacher-mama-using-ten-frames-for-building-number-sense-and-the-ja3KE1-clipart.png|ten frame]]

*Example verbal prompts:* <br> 
As the teacher moves the student's hand to the first empty box, she says, ""Let's put our hand here and count 1, now 2...""",,,,,,,['CCSS.Math.Content.K.OA.A.4'],Math,['Number Operations'],Add to Make 10,"Pre-fill a [[graphic organizers|ten frame]] with stickers, drawings, or [[math manipulatives|math manipulatives]], and ask students to count and compare the filled and empty frames to find two numbers that together make ten. A ten-frame graphic organizer is typically composed of 2 rows of 5 boxes each. Introduce the ten frame and model how to count the empty boxes by saying something like: “Here is a ten frame with ten boxes. Three of the boxes are filled in with pictures of cats...1, 2, 3 cats. How many more boxes must be filled in to complete the ten frame so that all ten boxes are filled in?”",UDL I 3.4 Provide Multiple Means of Representation: Maximize transfer and generalization,"Place a [[graduated guidance|hand over the student’s hand]] to guide him or her when counting each individual empty box on a ten-frame graphic organizer. If less invasive level of graduated guidance is needed, the student can physically point to each empty box while the teacher verbally counts along. Model how to point to each empty box prior to directing the student to do it on his or her own.",UDL II 5.3 Provide Multiple Means of Action and Expression: Build fluencies with graduated levels of support for practice and performance,"Use [[preferred topic or text|preferred]] drawings, manipulatives, or stickers to motivate students. To learn what topics interest an individual student, have an informal conversation or observe him or her in the classroom and on the playground. For example, if the student loves animals, pre-fill 7 boxes of a ten frame with images of dogs. If a student loves to collect stickers, pre-fill 5 boxes with stickers in his or her favorite color.",UDL III 7.1 Provide Multiple Means of Engagement: Optimize individual choice and autonomy,,,,,,
,,"By (date), given a written data set with (5) fractions of a unit, and asked to construct a line plot that shows the data set, (name) will draw the line plot and record each piece of data, in (4 of 5) data plotting activities.

*Example data sets:*<br>
--measurements of different insects<br>
--a student's growth in height over 5 months<br>
--amounts of a cake eaten by different people",['4'],Mild,"By (date), given an [[math exemplar|exemplar]] and a written data set with (5) fractions of a unit, and asked to construct a line plot that shows the data set, (name) will work with a [[peer buddies|peer]] to draw the line plot and record each piece of data, in (4 of 5) data plotting activities.",Moderate,"By (date), given a written data set with (5) fractions of a unit and (3) completed line plots, one of which matches the given data, (name) will work with a [[peer buddies|peer]] to [[multiple choice|choose]] the line plot that matches the data set, in (4 of 5) data matching activities.",Intense,"By (date), given a fraction and a completed line plot with (3) plot points, one of which represents the given fraction, (name) will use the teacher's [[guiding questions|guiding questions]] to [[multiple choice|choose]] the point on the plot that matches the given fraction, in (4 of 5) data matching activities.",,,,,,,['CCSS.Math.Content.4.MD.B.4'],Math,['Measurement and Data'],Record Fractions on a Line Plot,"Provide students the opportunity to respond through a [[multiple choice|multiple choice]] format when applicable. For example, give students a data set and three completed line plots, and ask them to choose which plot represents the given data. This will help to assess if students can read, interpret and match line plots with data sets, which are skills necessary for students to master before working on constructing line plots independently. Before beginning, determine an appropriate number of line plots to provide as options, and consider how much variation to create amongst the options. Also, be sure to give students multiple ways to select the answer (e.g. pointing, circling or describing verbally).",UDL II 4.1 Provide Multiple Means of Action and Expression: Vary the methods for response and navigation,"Pair students with a [[peer buddies|peer]] to make the process of plotting fractions engaging and collaborative. Students can draw a line plot from scratch and plot data points as a team, or the pairs can determine which of three line plots represents a given data set (in this scenario, they don't draw the line plots, and instead respond in a multiple choice format). Give each partner a specific job: for example, one student can draw the line plot and the other can plot the data, then switch on the next trial. If responding in a multiple choice format, each partner can check the data against a different line plot, then discuss the findings as a pair before selecting a final answer.","UDL III 7.2 Provide Multiple Means of Engagement: Optimize relevance, value, and authenticity","Ask [[guiding questions|guiding questions]] that will help students identify fractions on a line plot, or even construct a line plot from scratch. If students are constructing a line plot from scratch, ask questions such as: ""How many tic marks will you include between the zero and 1?"" or ""In what way can you organize the data to make it easier and faster to record on the line plot?"" If students are identifying a given fraction on a completed line plot, ask guiding questions such as: ""Can you find a denominator on the line plot that matches the fraction's denominator?"" or ""Should we move to the right or the left of the other fraction?""","UDL I 3.3 Provide Multiple Means of Representation: Guide information processing, visualization, and manipulation",,,,,,
,,"By (date), given a written data set with (5) fractions of a unit, and asked to construct a line plot that shows the data set, (name) will draw the line plot and record each piece of data, in (4 of 5) data plotting activities.

*Example data sets:*<br>
--measurements of different insects<br>
--a student's growth in height over 5 months<br>
--amounts of a cake eaten by different people",['4'],Mild,"By (date), given an [[math exemplar|exemplar]] and a written data set with (5) fractions of a unit, and asked to construct a line plot that shows the data set, (name) will work with a [[peer buddies|peer]] to draw the line plot and record each piece of data, in (4 of 5) data plotting activities.",Moderate,"By (date), given a written data set with (5) fractions of a unit and (3) completed line plots, one of which matches the given data, (name) will work with a [[peer buddies|peer]] to [[multiple choice|choose]] the line plot that matches the data set, in (4 of 5) data matching activities.",Intense,"By (date), given a fraction and a completed line plot with (3) plot points, one of which represents the given fraction, (name) will use the teacher's [[guiding questions|guiding questions]] to [[multiple choice|choose]] the point on the plot that matches the given fraction, in (4 of 5) data matching activities.",,,,,,,['CCSS.Math.Content.4.MD.B.4'],Math,['Measurement and Data'],Record Fractions on a Line Plot,"Provide students the opportunity to respond through a [[multiple choice|multiple choice]] format when applicable. For example, give students a data set and three completed line plots, and ask them to choose which plot represents the given data. This will help to assess if students can read, interpret and match line plots with data sets, which are skills necessary for students to master before working on constructing line plots independently. Before beginning, determine an appropriate number of line plots to provide as options, and consider how much variation to create amongst the options. Also, be sure to give students multiple ways to select the answer (e.g. pointing, circling or describing verbally).",UDL II 4.1 Provide Multiple Means of Action and Expression: Vary the methods for response and navigation,"Pair students with a [[peer buddies|peer]] to make the process of plotting fractions engaging and collaborative. Students can draw a line plot from scratch and plot data points as a team, or the pairs can determine which of three line plots represents a given data set (in this scenario, they don't draw the line plots, and instead respond in a multiple choice format). Give each partner a specific job: for example, one student can draw the line plot and the other can plot the data, then switch on the next trial. If responding in a multiple choice format, each partner can check the data against a different line plot, then discuss the findings as a pair before selecting a final answer.","UDL III 7.2 Provide Multiple Means of Engagement: Optimize relevance, value, and authenticity","Ask [[guiding questions|guiding questions]] that will help students identify fractions on a line plot, or even construct a line plot from scratch. If students are constructing a line plot from scratch, ask questions such as: ""How many tic marks will you include between the zero and 1?"" or ""In what way can you organize the data to make it easier and faster to record on the line plot?"" If students are identifying a given fraction on a completed line plot, ask guiding questions such as: ""Can you find a denominator on the line plot that matches the fraction's denominator?"" or ""Should we move to the right or the left of the other fraction?""","UDL I 3.3 Provide Multiple Means of Representation: Guide information processing, visualization, and manipulation",,,,,,
,,"By (date), given a (5)-category data set with whole numbers between (1-20), and a written prompt to show the data on a scaled bar graph, (name) will create the graph on [[graph paper|graph paper]] and record the data on the graph, for (4 out of 5) data sets. 

*Example prompt:*<br>
Create a bar graph that represents the data below.

*Example data set:*<br>
<u>Classmates’ Favorite Sports</u><br>
Football - 6 students<br>
Hockey - 3 students<br>
Baseball - 8 students<br>
Soccer - 11 students<br>
Tennis - 0 students",['3'],Mild,"By (date), given an [[math exemplar|exemplar]] to reference, a (5)-category data set with whole numbers between (1-20), and a written prompt to show the data on a scaled bar graph, (name) will create the graph on [[graph paper|graph paper]] and record the data on the graph, for (4 out of 5) data sets.",Moderate,"By (date), after a [[teacher modeling academic task|teacher demonstration]], given a (5)-category data set with whole numbers between (1-20), and a written prompt to include the data on a [[modified assignment|partially-complete]] scaled bar graph, (name) will add (3) pieces of data to the graph, for (4 out of 5) data sets.",Intense,"By (date), given a (3)-category [[personal-interest problems|high-interest]] data set with whole numbers between (1-10), and (2) scaled bar graphs, one of which represents the data, (name) will [[multiple choice|choose]] the graph that corresponds with the given data, for (4 out of 5) data sets.",,,,,,,['CCSS.Math.Content.3.MD.B.3'],Math,['Measurement and Data'],Create a Scaled Bar Graph,"[[Teacher modeling academic task|Demonstrate]] this task before asking students to work independently. Modeling can be done in front of the whole class, in a small group, or even in a 1:1 setting. [[think aloud|Think aloud]] while giving the demonstration. For example, one way to narrate the thought process can be to say something such as: “20 students were asked which of 5 types of pizza they like the best. I’m going to represent the results on a scaled bar graph. First, I’m going to draw the x and y axes, write the categories and scale (the scale I’m choosing is 2), write the labels, and then the title. Now I’m ready to draw the bars. 8 students like pepperoni, so I’m going to draw a bar representing 8. Next, 5 students like meatball, so I’m going to draw a bar representing 5...”).","UDL I 3.3 Provide Multiple Means of Representation: Guide information processing, visualization, and manipulation","[[Modified arithmetic|Modify]] the requirements of this task by providing a partially-complete, pre-scaled bar graph.  For example, give the students a scaled bar graph in which the x and y axes, categories, scale, labels, and title have already been written and drawn on [[graph paper|graph paper]]. For some students, some of the data can also be pre-recorded onto the graph. Then, ask them to complete the graph by drawing the bars representing the remaining pieces of the given data set.",UDL II 5.2 Provide Multiple Means of Action and Expression: Use multiple tools for construction and composition,"Use a [[personal-interest problems|high-interest topic]] to engage and motivate students. Informally observe students in the classroom or on the playground to learn what interests them. For example, if a specific student gets excited to go to the computer lab, the data set can include how many students prefer the different computer games that the school offers. If another student loves the NBA, the data set can include the number of points scored by the starting players in the most recent Lakers game.",UDL III 7.1 Provide Multiple Means of Engagement: Optimize individual choice and autonomy,,,,,,
