assessment_items_images,assessment_items_resources,goal_text,grades,objectives_objective_0_level,objectives_objective_0_text,objectives_objective_1_level,objectives_objective_1_text,objectives_objective_2_level,objectives_objective_2_text,objectives_objective_3_level,objectives_objective_3_text,objectives_objective_4_level,objectives_objective_4_text,objectives_objective_5_level,objectives_objective_5_text,standard_codes,subject,subject_domains,title,udl_adaptations_udl_adaptations_0_text,udl_adaptations_udl_adaptations_0_udl_standard_long_ref,udl_adaptations_udl_adaptations_1_text,udl_adaptations_udl_adaptations_1_udl_standard_long_ref,udl_adaptations_udl_adaptations_2_text,udl_adaptations_udl_adaptations_2_udl_standard_long_ref,udl_adaptations_udl_adaptations_3_text,udl_adaptations_udl_adaptations_3_udl_standard_long_ref,udl_adaptations_udl_adaptations_4_text,udl_adaptations_udl_adaptations_4_udl_standard_long_ref,udl_adaptations_udl_adaptations_5_text,udl_adaptations_udl_adaptations_5_udl_standard_long_ref
,,"By (date), when given an [[ adapted text |  illustration ]] from a grade-level story, (name) will correctly use commas in a series when describing the illustration in (2 out of 3) illustrations.

Sample Illustration:
[ Illustration of animals at a zoo ]

Student Response:
I saw monkeys, giraffes, and elephants when I went to the zoo.","['3', '4', '5']",Mild,"By (date), when given an [[ adapted text |  illustration ]] from a grade-level story, (name) will select which of (2) [[ multiple choice | sentence examples ]] correctly uses commas in a series to describe the illustration for (2 out of 3) illustrations.

Sample Illustration:
[ Illustration of animals at a zoo ]

Student Response:
Circle the sentence that correctly uses commas in a series to represent the picture above.
1) I saw monkeys, giraffes, and elephants when I went to the zoo.
2) I saw monkeys giraffes and elephants when I went to the zoo.
Correct answer is (1).",Moderate,"By (date), when given a short passage from a grade-level story, (name) will identify capital letters in the text by [[ highlighting | highlighting ]] (5 capital letters) in (2 out of 3) passages.",Intense,,,,,,,,"['CCSS.ELA-Literacy.L.3.2', 'CCSS.ELA-Literacy.L.4.2', 'CCSS.ELA-Literacy.L.5.2']",English Learners,['Writing'],Using Basic Conventions in Writing,"Rather than providing students with plain text, teachers can help students gain an understanding of when to use English conventions by providing them with an [[ adapted text | adapted version ]] of the text.  Often, illustrations can be helpful when students are attempting to gain an understanding of both what the text says, and when conventions should be used.  Therefore, teachers can find illustrated passages to help those students that are struggling with standard conventions, or who need extra help with text.",UDL I 1.1 Provide Multiple Means of Representation: Offer ways of customizing the display of information,"Teachers can help motivate their students to achieve success by [[ goal setting | setting goals ]].  If students know that they are working towards achieving a particular goal that is clearly defined, and have a date set for when they want to achieve the goal, it will help to focus the student on making improvements.  By providing students with benchmark goal dates and celebrating any successes, those students will gain confidence and move towards mastery of the concept.",UDL III 8.1 Provide Multiple Means of Engagement: Heighten salience of goals and objectives,"When students are beginning to learn about using commas in a series, they could benefit from [[ multiple choice | sentence examples ]] (one correct and one incorrect).  This can help the student to determine the major differences between the correct usage of the convention, and ways that it can be used incorrectly.  [[ Multiple choice | Multiple choice ]] questions also allow students to gain confidence in their abilities by offering them access to the correct answer, where the student only has to pick it out of several options.",UDL II 4.1 Provide Multiple Means of Action and Expression: Vary the methods for response and navigation,,,,,,
,,"By (date), after [[ Read Aloud | listening to ]] and reading along with the opening of a grade level short story, and given teacher provided prompts (e.g. “What do you think will happen in the rest of the story?”), (name) will make at least (1) prediction for each of the following story elements: 1) major character(s), 2) theme and 3) significant plot event(s) and will orally summarize how the actual outcomes compare with the initial predictions (e.g. “I thought that the village was going to decide to stop doing the lottery but they ended up keeping with the tradition.”) after finishing the story for (2 out of 3) stories.","['6', '7', '8']",Mild,"By (date), after [[ Read Aloud | listening to ]] and reading along with two grade level short stories (2) times each, (name) will work with a partner to complete a [[ Venn Diagram | Venn Diagram ]] in order to identify at least one similarity or difference for the following story elements: 1) major character(s), 2) theme and 3) significant plot event(s) by taking turns exchanging and recording similarities/differences in the Venn Diagram for (2 out of 3) compare and contrast activities.",Moderate,"By (date), after [[ Pre-Reading | previewing ]] an instructional level short story where the teacher will highlight any illustrations and text features and [[ Read Aloud | listening to ]] the story read aloud (3) times, (name) will create a [[ Poster Summary | summary poster ]] which includes at least one illustration or image for each of the following story elements: 1) major character(s), 2) theme and 3) significant plot event(s) for (2 out 3) stories.",,,,,,,,,"['CCSS.ELA-Literacy.RL.6.9', 'CCSS.ELA-Literacy.RL.7.9', 'CCSS.ELA-Literacy.RL.8.9']",English Learners,['Listening'],Elements of a Short Story,"When working with text that is distinct from one’s native language, it can be easy for learners to focus on barriers to fluent comprehension. A teacher can combat students’ fears and reservations by encouraging learners to focus on their strengths, emphasizing what they already know, and highlighting potential challenges in advance. Prior to reading aloud short stories, teachers can use [[ Pre-Reading | pre-reading ]] to pull out aspects of the story that he or she anticipates may cause confusion. This may mean defining certain vocabulary in advance, or highlighting text features or illustrations. Confronting challenges in advance of hearing the story aloud may give students the confidence and tools to further comprehend short stories.",UDL I 3.1 Provide Multiple Means of Representation: Activate or supply background knowledge,Detailing story elements orally or in writing may prove challenging to learners focused on developing language proficiency. Providing students with the option of summarizing their understanding of short stories through a [[ Poster Summary | summary poster ]] may reduce barriers and empower students to display deeper levels of mastery.,UDL II 5.1 Provide Multiple Means of Action and Expression: Use multiple media for communication,"In addition to being written in English, short stories often take place in a time and setting that is very distinct from students' modern lives. Working with so many points of difference may make it difficult for some learners to fully engage in comprehending short stories. In order to generate student excitement, teachers may choose to integrate a student's personal interests when selecting a short story to share. For instance, if a student has expressed interest in scary stories the teacher could work with the student to select a short story by Edgar Allan Poe. Or, the teacher could seek out short stories in which the main character possess similarities to the learner. Incorporating student interest may serve to add familiarity and interest to short stories.","UDL III 7.2 Provide Multiple Means of Engagement: Optimize relevance, value, and authenticity",,,,,,
,,"By (date), after [[ Read Aloud | listening to ]] and reading along with the opening of a grade level short story, and given teacher provided prompts (e.g. “What do you think will happen in the rest of the story?”), (name) will make at least (1) prediction for each of the following story elements: 1) major character(s), 2) theme and 3) significant plot event(s) and will orally summarize how the actual outcomes compare with the initial predictions (e.g. “I thought that the village was going to decide to stop doing the lottery but they ended up keeping with the tradition.”) after finishing the story for (2 out of 3) stories.","['6', '7', '8']",Mild,"By (date), after [[ Read Aloud | listening to ]] and reading along with two grade level short stories (2) times each, (name) will work with a partner to complete a [[ Venn Diagram | Venn Diagram ]] in order to identify at least one similarity or difference for the following story elements: 1) major character(s), 2) theme and 3) significant plot event(s) by taking turns exchanging and recording similarities/differences in the Venn Diagram for (2 out of 3) compare and contrast activities.",Moderate,"By (date), after [[ Pre-Reading | previewing ]] an instructional level short story where the teacher will highlight any illustrations and text features and [[ Read Aloud | listening to ]] the story read aloud (3) times, (name) will create a [[ Poster Summary | summary poster ]] which includes at least one illustration or image for each of the following story elements: 1) major character(s), 2) theme and 3) significant plot event(s) for (2 out 3) stories.",,,,,,,,,"['CCSS.ELA-Literacy.RL.6.9', 'CCSS.ELA-Literacy.RL.7.9', 'CCSS.ELA-Literacy.RL.8.9']",English Learners,['Listening'],Elements of a Short Story,"When working with text that is distinct from one’s native language, it can be easy for learners to focus on barriers to fluent comprehension. A teacher can combat students’ fears and reservations by encouraging learners to focus on their strengths, emphasizing what they already know, and highlighting potential challenges in advance. Prior to reading aloud short stories, teachers can use [[ Pre-Reading | pre-reading ]] to pull out aspects of the story that he or she anticipates may cause confusion. This may mean defining certain vocabulary in advance, or highlighting text features or illustrations. Confronting challenges in advance of hearing the story aloud may give students the confidence and tools to further comprehend short stories.",UDL I 3.1 Provide Multiple Means of Representation: Activate or supply background knowledge,Detailing story elements orally or in writing may prove challenging to learners focused on developing language proficiency. Providing students with the option of summarizing their understanding of short stories through a [[ Poster Summary | summary poster ]] may reduce barriers and empower students to display deeper levels of mastery.,UDL II 5.1 Provide Multiple Means of Action and Expression: Use multiple media for communication,"In addition to being written in English, short stories often take place in a time and setting that is very distinct from students' modern lives. Working with so many points of difference may make it difficult for some learners to fully engage in comprehending short stories. In order to generate student excitement, teachers may choose to integrate a student's personal interests when selecting a short story to share. For instance, if a student has expressed interest in scary stories the teacher could work with the student to select a short story by Edgar Allan Poe. Or, the teacher could seek out short stories in which the main character possess similarities to the learner. Incorporating student interest may serve to add familiarity and interest to short stories.","UDL III 7.2 Provide Multiple Means of Engagement: Optimize relevance, value, and authenticity",,,,,,
,,"By (date), after reading an article about a historical event (e.g. The Louisiana Purchase), (name) will summarize (verbally or in writing) the event using at least (4) sentences and will use at least (1) of each of the following verb types in summary: present (""buy""), present progressive (""is buying""), past (""lived""), and past progressive (""were living"").","['4', '5']",Mild,"By (date), after doing a science experiment (e.g. egg drop) and using a [[vocabulary journal | vocabulary journal]] of present and present progressive verbs, (name) will summarize (verbally or in writing) the procedures of the experiment using at least (4) sentences and will use at least (1) present tense verb (""drop"") and (2) present progressive verbs (""is dropping"") in the summary.

Example Student Summary:
""I [like] science (present).  We [are doing] an experiment (present progressive).  It is [called] an egg drop (past).  I [am making] a parachute (present progressive).""",Moderate,"By (date), when asked to describe a familiar tradition (e.g. a wedding) and given [[sentence starters | sentence frames]] that begin with various pronouns (e.g. I, she, they) and do not include verbs (e.g. ""I _______ weddings.  She ______ cake.""), (name) will write/say four sentences using familiar simple present tense verbs (e.g. ""like"", ""makes"") in (3 out of 4 attempts).",,,,,,,,,"['CCSS.ELA-Literacy.L.5.1c', 'CCSS.ELA-Literacy.L.4.1b']",English Learners,"['Speaking', 'Writing']","Use Verb Tense to Express Times, States, and Conditions","Instead of trying to memorize verb conjugations, students could create a chart of verb conjugations in [[vocabulary journal | vocabulary journals]] using content specific verbs of their choice.  (i.e. Present tense verbs: ""I/you/they/we create"", ""he/she/it creates""; Present progressive verbs:  ""I am making"", ""he/she/it is making"", ""you/they/we are making""). Having students record these conjugations in their own personal vocabulary journals can invest them personally in the words as well as have them readily accessible in other activities.","UDL III 7.2 Provide Multiple Means of Engagement: Optimize relevance, value, and authenticity","Instead of students trying to remember advanced academic vocabulary, allow students to access a [[glossary | glossary]] of verb types and tenses with pictures and/or definitions that pertain to the subject being taught.",UDL I 2.1 Provide Multiple Means of Representation: Clarify vocabulary and symbols,"Instead of students forming the structure of the sentence in which different verb types are used, allow students to fill in [[sentence frames | sentence frames]] with verb types based on the words used in the sentence frame.  (i.e. When an auxiliary verb, such as ""am"" precedes a verb, the verb must end with the suffix ""-ing"")",UDL II 5.2 Provide Multiple Means of Action and Expression: Use multiple tools for construction and composition,,,,,,
,,"By (date), after reading an article about a historical event (e.g. The Louisiana Purchase), (name) will summarize (verbally or in writing) the event using at least (4) sentences and will use at least (1) of each of the following verb types in summary: present (""buy""), present progressive (""is buying""), past (""lived""), and past progressive (""were living"").","['4', '5']",Mild,"By (date), after doing a science experiment (e.g. egg drop) and using a [[vocabulary journal | vocabulary journal]] of present and present progressive verbs, (name) will summarize (verbally or in writing) the procedures of the experiment using at least (4) sentences and will use at least (1) present tense verb (""drop"") and (2) present progressive verbs (""is dropping"") in the summary.

Example Student Summary:
""I [like] science (present).  We [are doing] an experiment (present progressive).  It is [called] an egg drop (past).  I [am making] a parachute (present progressive).""",Moderate,"By (date), when asked to describe a familiar tradition (e.g. a wedding) and given [[sentence starters | sentence frames]] that begin with various pronouns (e.g. I, she, they) and do not include verbs (e.g. ""I _______ weddings.  She ______ cake.""), (name) will write/say four sentences using familiar simple present tense verbs (e.g. ""like"", ""makes"") in (3 out of 4 attempts).",,,,,,,,,"['CCSS.ELA-Literacy.L.5.1c', 'CCSS.ELA-Literacy.L.4.1b']",English Learners,"['Speaking', 'Writing']","Use Verb Tense to Express Times, States, and Conditions","Instead of trying to memorize verb conjugations, students could create a chart of verb conjugations in [[vocabulary journal | vocabulary journals]] using content specific verbs of their choice.  (i.e. Present tense verbs: ""I/you/they/we create"", ""he/she/it creates""; Present progressive verbs:  ""I am making"", ""he/she/it is making"", ""you/they/we are making""). Having students record these conjugations in their own personal vocabulary journals can invest them personally in the words as well as have them readily accessible in other activities.","UDL III 7.2 Provide Multiple Means of Engagement: Optimize relevance, value, and authenticity","Instead of students trying to remember advanced academic vocabulary, allow students to access a [[glossary | glossary]] of verb types and tenses with pictures and/or definitions that pertain to the subject being taught.",UDL I 2.1 Provide Multiple Means of Representation: Clarify vocabulary and symbols,"Instead of students forming the structure of the sentence in which different verb types are used, allow students to fill in [[sentence frames | sentence frames]] with verb types based on the words used in the sentence frame.  (i.e. When an auxiliary verb, such as ""am"" precedes a verb, the verb must end with the suffix ""-ing"")",UDL II 5.2 Provide Multiple Means of Action and Expression: Use multiple tools for construction and composition,,,,,,
,,"By (date), when the teacher says aloud a word that features: long vowel ending in e (e.g. take, hole), r-controlled vowel (e.g. car, part), blends (e.g. bl, tr, fr), or digraph (e.g. ch, sh), (name) will use a set of alphabet cards or [[ Letter/Word Tiles | letter tiles ]] to correctly spell the word and read it back out loud for (12/15) words read in (2 out of 3) attempted activities.","['1', '2']",Mild,"By (date), when the teacher says aloud a single-syllable word (e.g. ""cat""), (Name) will use alphabet cards or [[ Letter/Word Tiles | letter tiles ]] to physically build the word and then create a new word after being prompted by the teacher to substitute/remove a single letter (e.g. ""Remove the /c/ and add a /b/"") for (8/10) words in (3 out of 4) attempted activities.",Moderate,"By (date), when the teacher shows a [[ Visual Aids | picture card ]] of a CVC word (e.g. Picture of a bat) and also says the word (e.g. /bat/), (Name) will use alphabet cards or [[ Letter/Word Tiles | letter tiles ]] to build the word where the first letter corresponds with the initial sound (e.g. ""b"") for (4/5) words, in (2 out of 3) attempted activities.",Intense,,,,,,,,"['CCSS.ELA-Literacy.L.1.2d', 'CCSS.ELA-Literacy.L.2.2d']",English Learners,['Reading'],Identifying Spoken Sounds with Spelling Patterns,"Instead of depending on listening skills alone to identify spelling words, ELL students may benefit especially from visual aids such as picture cards or physical objects to help in recognizing words. For this exercise specifically, the use of visual aids will ensure that students correctly identify the words and sounds in spoken language, and appropriately apply sounds to spelling patterns.",UDL I 1.2 Provide Multiple Means of Representation: Offer alternatives for auditory information,"Instead of using traditional spelling tests, it may be beneficial to use physical manipulatives, such as alphabet tiles, cards, magnets, or blocks in spelling activities. Alternatively, a computer could be utilized to type words. For this activity specifically, the use of multiple tools will assist students who may struggle with composition, and can help all students by allowing for an alternate type of practice.",UDL II 5.1 Provide Multiple Means of Action and Expression: Use multiple media for communication,"Instead of using teacher-chosen lists for spelling words, consider allowing students to choose words representing the appropriate word families. With this activity, students may be more likely to connect to self-chosen words, and may be better engaged.",UDL III 7.1 Provide Multiple Means of Engagement: Optimize individual choice and autonomy,,,,,,
,,"By (date), when the teacher says aloud a word that features: long vowel ending in e (e.g. take, hole), r-controlled vowel (e.g. car, part), blends (e.g. bl, tr, fr), or digraph (e.g. ch, sh), (name) will use a set of alphabet cards or [[ Letter/Word Tiles | letter tiles ]] to correctly spell the word and read it back out loud for (12/15) words read in (2 out of 3) attempted activities.","['1', '2']",Mild,"By (date), when the teacher says aloud a single-syllable word (e.g. ""cat""), (Name) will use alphabet cards or [[ Letter/Word Tiles | letter tiles ]] to physically build the word and then create a new word after being prompted by the teacher to substitute/remove a single letter (e.g. ""Remove the /c/ and add a /b/"") for (8/10) words in (3 out of 4) attempted activities.",Moderate,"By (date), when the teacher shows a [[ Visual Aids | picture card ]] of a CVC word (e.g. Picture of a bat) and also says the word (e.g. /bat/), (Name) will use alphabet cards or [[ Letter/Word Tiles | letter tiles ]] to build the word where the first letter corresponds with the initial sound (e.g. ""b"") for (4/5) words, in (2 out of 3) attempted activities.",Intense,,,,,,,,"['CCSS.ELA-Literacy.L.1.2d', 'CCSS.ELA-Literacy.L.2.2d']",English Learners,['Reading'],Identifying Spoken Sounds with Spelling Patterns,"Instead of depending on listening skills alone to identify spelling words, ELL students may benefit especially from visual aids such as picture cards or physical objects to help in recognizing words. For this exercise specifically, the use of visual aids will ensure that students correctly identify the words and sounds in spoken language, and appropriately apply sounds to spelling patterns.",UDL I 1.2 Provide Multiple Means of Representation: Offer alternatives for auditory information,"Instead of using traditional spelling tests, it may be beneficial to use physical manipulatives, such as alphabet tiles, cards, magnets, or blocks in spelling activities. Alternatively, a computer could be utilized to type words. For this activity specifically, the use of multiple tools will assist students who may struggle with composition, and can help all students by allowing for an alternate type of practice.",UDL II 5.1 Provide Multiple Means of Action and Expression: Use multiple media for communication,"Instead of using teacher-chosen lists for spelling words, consider allowing students to choose words representing the appropriate word families. With this activity, students may be more likely to connect to self-chosen words, and may be better engaged.",UDL III 7.1 Provide Multiple Means of Engagement: Optimize individual choice and autonomy,,,,,,
,,"By (date), after completing the prewriting, drafting, and revising steps of the 5-Step Writing Process and being given a [[ Glossary | cheat-sheet ]] of standard editing marks, (name) will edit a (1-4) page piece of writing on a self-selected topic using a dictionary and [[ writing checklist | an editing checklist ]] to self-edit for misspelled words, punctuation, capitalization, subject/verb agreement, catching (75-80%) of the errors in the piece. (Name) will then exchange papers with a partner to check each other's work for additional errors, and create a corrected second draft to be attached to the original.

5-STEP PROCESS WRITING:
1. Prewriting- choose a topic and brainstorm ideas, pictures, details, etc. so you don't get stuck while writing
2. Drafting- organize your thoughts on paper, focus on content not mechanics
3. Revising- add, delete, or change information to make the writing sound the way you want it to, focus is still on content
4. Editing- fix errors in spelling, punctuation, capitalization, grammar, and sentence structure
5. Publishing- share the final draft by making it into a book, hanging it on the wall, or reading it aloud to the class","['6', '7', '8']",Mild,"By (date), after completing the prewriting, drafting, and revising steps of the 5-Step Writing Process and being given a [[ Glossary | cheat-sheet ]] of standard editing marks, (name) will edit a (1-2) page piece of writing on a self-selected topic, with a partner, using a [[ word bank | word list ]] of commonly misspelled words (e.g. ""because"", ""their"") and [[ writing checklist | an editing checklist ]] to check for misspelled words, punctuation, and capitalization, catching (75-80%) of the errors in the piece and create a corrected second draft to be attached to the original draft.",Moderate,"By (date), after completing the prewriting, drafting, and revising steps of the 5-Step Writing Process, (name) will edit a (1/2-1) page piece of writing on a self-selected topic, with a partner, using a [[ word bank | word list ]] of commonly misspelled words (e.g. ""because"", ""their"") to circle and correct (8-10) misspelled words and create a corrected second draft to be attached to the original draft.",,,,,,,,,"['CCSS.ELA-Literacy.W.6.5', 'CCSS.ELA-Literacy.W.7.5', 'CCSS.ELA-Literacy.W.8.5']",English Learners,['Writing'],Editing in the Writing Process,"Having students edit with a peer who is at a similar level of language development allows students to benefit from a second pair of eyes on their own writing, and gives them the satisfaction of feeling like an ""expert"" as they edit their partner's writing.",UDL III 8.3 Provide Multiple Means of Engagement: Foster collaboration and communication,Giving students a realistic goal of catching 75-80% of a select group of mechanical errors rather than emphasizing perfection minimizes frustration level while allowing them to increase skills and feel successful.,UDL II 6.1 Provide Multiple Means of Action and Expression: Guide appropriate goal-setting,"Giving students an editing checklist and a word list to work from gives them the opportunity to focus on one aspect of writing mechanics at a time, which will increase student engagement and success while minimizing frustration.",UDL I 2.1 Provide Multiple Means of Representation: Clarify vocabulary and symbols,,,,,,
,,"By (date), after completing the prewriting, drafting, and revising steps of the 5-Step Writing Process and being given a [[ Glossary | cheat-sheet ]] of standard editing marks, (name) will edit a (1-4) page piece of writing on a self-selected topic using a dictionary and [[ writing checklist | an editing checklist ]] to self-edit for misspelled words, punctuation, capitalization, subject/verb agreement, catching (75-80%) of the errors in the piece. (Name) will then exchange papers with a partner to check each other's work for additional errors, and create a corrected second draft to be attached to the original.

5-STEP PROCESS WRITING:
1. Prewriting- choose a topic and brainstorm ideas, pictures, details, etc. so you don't get stuck while writing
2. Drafting- organize your thoughts on paper, focus on content not mechanics
3. Revising- add, delete, or change information to make the writing sound the way you want it to, focus is still on content
4. Editing- fix errors in spelling, punctuation, capitalization, grammar, and sentence structure
5. Publishing- share the final draft by making it into a book, hanging it on the wall, or reading it aloud to the class","['6', '7', '8']",Mild,"By (date), after completing the prewriting, drafting, and revising steps of the 5-Step Writing Process and being given a [[ Glossary | cheat-sheet ]] of standard editing marks, (name) will edit a (1-2) page piece of writing on a self-selected topic, with a partner, using a [[ word bank | word list ]] of commonly misspelled words (e.g. ""because"", ""their"") and [[ writing checklist | an editing checklist ]] to check for misspelled words, punctuation, and capitalization, catching (75-80%) of the errors in the piece and create a corrected second draft to be attached to the original draft.",Moderate,"By (date), after completing the prewriting, drafting, and revising steps of the 5-Step Writing Process, (name) will edit a (1/2-1) page piece of writing on a self-selected topic, with a partner, using a [[ word bank | word list ]] of commonly misspelled words (e.g. ""because"", ""their"") to circle and correct (8-10) misspelled words and create a corrected second draft to be attached to the original draft.",,,,,,,,,"['CCSS.ELA-Literacy.W.6.5', 'CCSS.ELA-Literacy.W.7.5', 'CCSS.ELA-Literacy.W.8.5']",English Learners,['Writing'],Editing in the Writing Process,"Having students edit with a peer who is at a similar level of language development allows students to benefit from a second pair of eyes on their own writing, and gives them the satisfaction of feeling like an ""expert"" as they edit their partner's writing.",UDL III 8.3 Provide Multiple Means of Engagement: Foster collaboration and communication,Giving students a realistic goal of catching 75-80% of a select group of mechanical errors rather than emphasizing perfection minimizes frustration level while allowing them to increase skills and feel successful.,UDL II 6.1 Provide Multiple Means of Action and Expression: Guide appropriate goal-setting,"Giving students an editing checklist and a word list to work from gives them the opportunity to focus on one aspect of writing mechanics at a time, which will increase student engagement and success while minimizing frustration.",UDL I 2.1 Provide Multiple Means of Representation: Clarify vocabulary and symbols,,,,,,
,,"By (date), when given an opinion piece (e.g. New York Times op-ed) on a topic of interest and given a teacher created prompt about the author's bias (e.g. Who would the author vote for in a presidential election?""), (name) and a small group of peers (2-3) will highlight (4) examples of the author's opinion, circle which opinions are supported by facts/evidence, and will write a (250) word response to the prompt analyzing the author's bias by citing (2-3) examples of the presence/lack of supporting facts/evidence for (2 out of 3) texts.","['9', '10', '11', '12']",Mild,"By (date), when given an opinion piece (e.g. New York Times op-ed) on a topic of interest, (name) and a small group of peers (2-3) will highlight (4) examples of the author's opinion, circle which opinions are supported by facts/evidence and underline the opinions that are not supported by facts/evidence for (2 out of 3) texts.",Moderate,"By (date), when given an opinion piece (e.g. New York Times op-ed) on a topic of interest, (name) and a small group of peers will highlight (3) examples of the author's opinion for (2 out of 3) texts.",,,,,,,,,"['CCSS.ELA-Literacy.RI.9-10.8', 'CCSS.ELA-Literacy.RI.11-12.8']",English Learners,['Reading'],Language of Fact vs. Opinion,"When learners can see and highlight text electronically, they can connect corresponding information with corresponding colors. Allowing them the option to do this digitally or with pen and paper also provides choice in the learning process.",UDL I 1.1 Provide Multiple Means of Representation: Offer ways of customizing the display of information,"For students with developing English skills, allowing expression of knowledge in written or spoken forms lets them show their mastery in a way that support their unique skills. When students are being asked to find information in a reading, whether they express their understanding in writing or speech does not matter and still helps them access the core meaning of the standard. This allows for student choice and allows for more personalization in learning.",UDL II 5.1 Provide Multiple Means of Action and Expression: Use multiple media for communication,"When students work in [[ peer supports | groups ]] , they are fostering many skills beyond the specific academic standard. Allowing struggling students to take on leadership roles and asking more proficient students to step back and provide feedback gives different types of students a voice in the classroom environment.",UDL III 8.3 Provide Multiple Means of Engagement: Foster collaboration and communication,,,,,,
,,"By (date), when given an opinion piece (e.g. New York Times op-ed) on a topic of interest and given a teacher created prompt about the author's bias (e.g. Who would the author vote for in a presidential election?""), (name) and a small group of peers (2-3) will highlight (4) examples of the author's opinion, circle which opinions are supported by facts/evidence, and will write a (250) word response to the prompt analyzing the author's bias by citing (2-3) examples of the presence/lack of supporting facts/evidence for (2 out of 3) texts.","['9', '10', '11', '12']",Mild,"By (date), when given an opinion piece (e.g. New York Times op-ed) on a topic of interest, (name) and a small group of peers (2-3) will highlight (4) examples of the author's opinion, circle which opinions are supported by facts/evidence and underline the opinions that are not supported by facts/evidence for (2 out of 3) texts.",Moderate,"By (date), when given an opinion piece (e.g. New York Times op-ed) on a topic of interest, (name) and a small group of peers will highlight (3) examples of the author's opinion for (2 out of 3) texts.",,,,,,,,,"['CCSS.ELA-Literacy.RI.9-10.8', 'CCSS.ELA-Literacy.RI.11-12.8']",English Learners,['Reading'],Language of Fact vs. Opinion,"When learners can see and highlight text electronically, they can connect corresponding information with corresponding colors. Allowing them the option to do this digitally or with pen and paper also provides choice in the learning process.",UDL I 1.1 Provide Multiple Means of Representation: Offer ways of customizing the display of information,"For students with developing English skills, allowing expression of knowledge in written or spoken forms lets them show their mastery in a way that support their unique skills. When students are being asked to find information in a reading, whether they express their understanding in writing or speech does not matter and still helps them access the core meaning of the standard. This allows for student choice and allows for more personalization in learning.",UDL II 5.1 Provide Multiple Means of Action and Expression: Use multiple media for communication,"When students work in [[ peer supports | groups ]] , they are fostering many skills beyond the specific academic standard. Allowing struggling students to take on leadership roles and asking more proficient students to step back and provide feedback gives different types of students a voice in the classroom environment.",UDL III 8.3 Provide Multiple Means of Engagement: Foster collaboration and communication,,,,,,
