assessment_items_images,assessment_items_resources,goal_text,grades,objectives_objective_0_level,objectives_objective_0_text,objectives_objective_1_level,objectives_objective_1_text,objectives_objective_2_level,objectives_objective_2_text,objectives_objective_3_level,objectives_objective_3_text,objectives_objective_4_level,objectives_objective_4_text,objectives_objective_5_level,objectives_objective_5_text,standard_codes,subject,subject_domains,title,udl_adaptations_udl_adaptations_0_text,udl_adaptations_udl_adaptations_0_udl_standard_long_ref,udl_adaptations_udl_adaptations_1_text,udl_adaptations_udl_adaptations_1_udl_standard_long_ref,udl_adaptations_udl_adaptations_2_text,udl_adaptations_udl_adaptations_2_udl_standard_long_ref,udl_adaptations_udl_adaptations_3_text,udl_adaptations_udl_adaptations_3_udl_standard_long_ref,udl_adaptations_udl_adaptations_4_text,udl_adaptations_udl_adaptations_4_udl_standard_long_ref,udl_adaptations_udl_adaptations_5_text,udl_adaptations_udl_adaptations_5_udl_standard_long_ref
,,"By (date), during a [[ cooperative learning | cooperative learning ]] group, (name) will follow (3) rules for discussion (e.g. accepting different viewpoints, ignoring distractions, accepting compliments), as measured by a teacher-created rubric, in (4 of 5) speaking opportunities.",['7'],Mild,"By (date), during a [[ cooperative learning | cooperative learning ]] group and provided with [[ visual cueing | visual cues ]] (e.g. teacher will gesture for the student to say ""thank you"" after being complimented during a discussion), (name) will follow (3) rules for discussion (e.g. accepting different viewpoints, ignoring distractions, accepting compliments), as measured by a teacher-created rubric, in (4 of 5) speaking opportunities.",Moderate,"By (date), during a [[ cooperative learning | cooperative learning ]] group and provided with [[ visual cueing | visual cues ]] (e.g. teacher will gesture for the student to say ""thank you"" after being complimented during a discussion) and a [[ visual cue cards | rule cue card ]] (e.g. written rules displayed on student's desk or in organizer), (name) will follow (2) rules for discussion (e.g. accepting different viewpoints, ignoring distractions, accepting compliments), as measured by a teacher-created rubric, in (3 of 5) speaking opportunities.",Intense,"By (date), during a [[ guided peer discussions | one-to-one discussion ]] on a [[ preferred topic or text | preferred topic ]] and provided with [[ visual cueing | visual cues ]] (e.g. teacher will gesture for the student to say ""thank you"" after being complimented during a discussion), a [[ visual cue cards | rule cue card ]] (e.g. written rules displayed on student's desk or in organizer), and a [[ visual task schedule | visual task schedule ]] (e.g. explicit step-by-step instructions on what to do in a discussion), (name) will follow (1) rule for discussion (e.g. accepting different viewpoints, ignoring distractions, accepting compliments), as measured by a teacher-created rubric, in (3 of 5) speaking opportunities.",,,,,,,['CCSS.ELA-Literacy.SL.7.1b'],Speech & Language,['Pragmatics'],Following Rules for Discourse,"The goal of the teacher is for the student to not only use the behaviors for participating in discussion during class, but also across other settings. In order to help the student generalize his/her social skills in conversation, the teacher can provide a [[ visual task schedule | step-by-step checklist ]] of what to do to start and end a conversation and a [[ visual cue card | reminder card ]] with the list of behaviors to demonstrate in conversation. This checklist will need to be with the student throughout the day and can be easily carried in his/her binder or organizer as a reminder.",UDL I 3.4 Provide Multiple Means of Representation: Maximize transfer and generalization,"In order to make the student an active participant in their success at school, the teacher can work directly with the student to discuss what [[ goal setting | goals ]] would be challenging, realistic, and motivating. To do this, the teacher can provide models or examples of how to set goals and what the outcome can look like when goals are met. In addition, the teacher can post the goals in a visual place (e.g. in organizer, front of binder) for the student to refer to on a regular basis as a reminder of what they are working towards.",UDL II 6.1 Provide Multiple Means of Action and Expression: Guide appropriate goal-setting,"Rather than expect all students to participate appropriately within the setting of a group discussion with independence, the teacher may provide from many choices of [[ sensory toolbox | sensory tools ]] to help support a student's sensory-integration needs. For the middle-school aged student, a discrete [[ http://www.therapyshoppe.com/category/P2952-zipper-fidget-bracelets-jewelry-fidgeting-fidget-toys | fidget ]] can easily fade into the normal noise of a classroom setting, providing a student with helpful sensory input that supports normal function within the demands of the room.",UDL III 7.3 Provide Multiple Means of Engagement: Minimize threats and distractions,,,,,,
,,"By (date), during a [[ cooperative learning | cooperative learning ]] group, (name) will follow (3) rules for discussion (e.g. accepting different viewpoints, ignoring distractions, accepting compliments) for each speaking opportunity, in (4 of 5) speaking opportunities.","['9', '10']",Mild,"By (date), during a [[ cooperative learning | cooperative learning ]] group and provided with [[ visual cueing | visual cues ]] (e.g. teacher will gesture for the student to say ""thank you"" after being complimented during a discussion), (name) will follow (3) rules for discussion (e.g. accepting different viewpoints, ignoring distractions, accepting compliments) for each speaking opportunity, in (4 of 5) speaking opportunities.",Moderate,"By (date), during a [[ cooperative learning | cooperative learning ]] group and provided with [[ visual cueing | visual cues ]] (e.g. teacher will gesture for the student to say ""thank you"" after being complimented during a discussion) and a [[ visual cue cards | rule cue card ]] (e.g. written rules displayed on student's desk or in organizer), (name) will follow (2) rules for discussion (e.g. accepting different viewpoints, ignoring distractions, accepting compliments) for each speaking opportunity, in (3 of 4) speaking opportunities.",Intense,"By (date), during a [[ guided peer discussions | one-to-one discussion ]] on a [[ preferred topic or text | preferred topic ]]and provided with [[ visual cueing | visual cues ]] (e.g. teacher will gesture for the student to say ""thank you"" after being complimented during a discussion), a [[ visual cue cards | rule cue card ]] (e.g. written rules displayed on student's desk or in organizer), and a [[ visual task schedule | visual task schedule ]] (e.g. explicit step-by-step instructions on what to do in a discussion), (name) will follow (1) rule for discussion (e.g. accepting different viewpoints, ignoring distractions, accepting compliments) for each speaking opportunity, in (2 of 3) speaking opportunities.",,,,,,,['CCSS.ELA-Literacy.SL.9-10.1b'],Speech & Language,['Pragmatics'],Follow The Rules Of Conversation,"The goal of the teacher is for the student to not only use the behaviors for participating in discussion during class, but also across other settings. In order to help the student generalize his/her social skills in conversation, the teacher can provide a [[ visual task schedule | step-by-step checklist ]] of what to do to start and end a conversation and a [[ visual cue card | reminder card ]] with the list of behaviors to demonstrate in conversation. This checklist will need to be with the student throughout the day and can be easily carried in his/her binder or organizer as a reminder.",UDL I 3.4 Provide Multiple Means of Representation: Maximize transfer and generalization,"In order to make the student an active participant in their success at school, the teacher can work directly with the student to discuss what [[ goal setting | goals ]] would be challenging, realistic, and motivating. To do this, the teacher can models or examples of how to set goals and what the outcome can look like when goals are met. In addition, the teacher can post the goals in a visual place (e.g. in organizer, front of binder) for the student to refer to on a regular basis as a reminder of what they are working towards.",UDL II 6.1 Provide Multiple Means of Action and Expression: Guide appropriate goal-setting,"Not all students express themselves best using oral speech, so in order to provide equal opportunities for all students to demonstrate their knowledge of a topic, the teacher can use multiple media for communication. For example, the teacher can use storyboards, comic strips, [[animations | animations]], music, visual art, or even a [[video production | video production]] for students to demonstrate what they have learned. If students are limited to expressing themselves through one medium, then it also limits the teacher's ability to gauge their true abilities.",UDL III 8.3 Provide Multiple Means of Engagement: Foster collaboration and communication,,,,,,
,,"By (date), during a [[ cooperative learning | cooperative learning ]] group, (name) will follow (3) rules for discussion (e.g. accepting different viewpoints, ignoring distractions, accepting compliments) for each speaking opportunity, in (4 of 5) speaking opportunities.","['9', '10']",Mild,"By (date), during a [[ cooperative learning | cooperative learning ]] group and provided with [[ visual cueing | visual cues ]] (e.g. teacher will gesture for the student to say ""thank you"" after being complimented during a discussion), (name) will follow (3) rules for discussion (e.g. accepting different viewpoints, ignoring distractions, accepting compliments) for each speaking opportunity, in (4 of 5) speaking opportunities.",Moderate,"By (date), during a [[ cooperative learning | cooperative learning ]] group and provided with [[ visual cueing | visual cues ]] (e.g. teacher will gesture for the student to say ""thank you"" after being complimented during a discussion) and a [[ visual cue cards | rule cue card ]] (e.g. written rules displayed on student's desk or in organizer), (name) will follow (2) rules for discussion (e.g. accepting different viewpoints, ignoring distractions, accepting compliments) for each speaking opportunity, in (3 of 4) speaking opportunities.",Intense,"By (date), during a [[ guided peer discussions | one-to-one discussion ]] on a [[ preferred topic or text | preferred topic ]]and provided with [[ visual cueing | visual cues ]] (e.g. teacher will gesture for the student to say ""thank you"" after being complimented during a discussion), a [[ visual cue cards | rule cue card ]] (e.g. written rules displayed on student's desk or in organizer), and a [[ visual task schedule | visual task schedule ]] (e.g. explicit step-by-step instructions on what to do in a discussion), (name) will follow (1) rule for discussion (e.g. accepting different viewpoints, ignoring distractions, accepting compliments) for each speaking opportunity, in (2 of 3) speaking opportunities.",,,,,,,['CCSS.ELA-Literacy.SL.9-10.1b'],Speech & Language,['Pragmatics'],Follow The Rules Of Conversation,"The goal of the teacher is for the student to not only use the behaviors for participating in discussion during class, but also across other settings. In order to help the student generalize his/her social skills in conversation, the teacher can provide a [[ visual task schedule | step-by-step checklist ]] of what to do to start and end a conversation and a [[ visual cue card | reminder card ]] with the list of behaviors to demonstrate in conversation. This checklist will need to be with the student throughout the day and can be easily carried in his/her binder or organizer as a reminder.",UDL I 3.4 Provide Multiple Means of Representation: Maximize transfer and generalization,"In order to make the student an active participant in their success at school, the teacher can work directly with the student to discuss what [[ goal setting | goals ]] would be challenging, realistic, and motivating. To do this, the teacher can models or examples of how to set goals and what the outcome can look like when goals are met. In addition, the teacher can post the goals in a visual place (e.g. in organizer, front of binder) for the student to refer to on a regular basis as a reminder of what they are working towards.",UDL II 6.1 Provide Multiple Means of Action and Expression: Guide appropriate goal-setting,"Not all students express themselves best using oral speech, so in order to provide equal opportunities for all students to demonstrate their knowledge of a topic, the teacher can use multiple media for communication. For example, the teacher can use storyboards, comic strips, [[animations | animations]], music, visual art, or even a [[video production | video production]] for students to demonstrate what they have learned. If students are limited to expressing themselves through one medium, then it also limits the teacher's ability to gauge their true abilities.",UDL III 8.3 Provide Multiple Means of Engagement: Foster collaboration and communication,,,,,,
,,"By (date), when shown a picture story, (name) will verbally describe the story using the correct form of proper, common, and possessive nouns (e.g. Carl the dog stories. The boy’s dog was lost. The boy lives in Pennsylvania. They found the dog in the park.) in complete sentences, in (4 out of 5) sentences.",['1'],Mild,"By (date), when shown a picture story and after listening to a [[modeling behaviors|teacher model]], (name) will verbally describe the story using the correct form of proper, common, and possessive nouns (e.g. Carl the dog stories. The boy’s dog was lost. The boy lives in Pennsylvania. They found the dog in the park.) in complete sentences, in (4 out of 5) sentences.",Moderate,"By (date), when shown a picture story and after listening to a [[modeling behaviors|teacher model]], (name) will verbally describe the story using the correct form of proper, common, and possessive nouns (e.g. Carl the dog stories. The boy’s dog was lost. The boy lives in Pennsylvania. They found the dog in the park.) in complete sentences, using a [[word bank|word bank]], in (3 out of 4) sentences.",Intense,"By (date), when shown a picture story and after listening to a [[modeling behaviors|teacher model]], (name) will verbally describe the story using the correct form of proper, common, and possessive nouns (e.g. Carl the dog stories. The boy’s dog was lost. The boy lives in Pennsylvania. They found the dog in the park.) in complete sentences, using [[sentence starters|sentence starters]] and a [[word bank|word bank]], in (2 out of 3) sentences.",,,,,,,['CCSS.ELA-Literacy.L.1.1b'],Speech & Language,['Expressive Language'],Use Correct Forms Of Nouns,"Proper, common, and possessive nouns can be provided for a child in a [[ word bank | word box ]]. This will enable to child to refer a set of given nouns being discussed. This lessens the strain on recall from memory by modifying the display of information.",UDL I 1.1 Provide Multiple Means of Representation: Offer ways of customizing the display of information,"Instead of the student having to pull from his or her memory exactly what a proper, common, or possessive noun is, the child can be given a [[ graphic organizers | graphic organizer ]] which is segmented into the three above sections. Descriptions of each type of noun are given under the heading to remind the student exactly what each heading means. When the child names a noun, they can then place the noun into the correct category.  The paper setup is as follows: proper nouns, common nouns, and possessive nouns as headings of three columns. A short description of each heading follows. There is then space for the child to write the nouns in their correct columns.",UDL II 6.3 Provide Multiple Means of Action and Expression: Facilitate managing information and resources,"This checkpoint relieves some of the responsibility placed on the student. Instead of one student having to identify proper, common, and possessive nouns, the responsibilities can be divided between three students. Each students is assigned one category of nouns to identify, proper, common, or possessive nouns. Groups can then discuss which nouns were missed or identified incorrectly. Then roles for each student can be switched.",UDL III 8.3 Provide Multiple Means of Engagement: Foster collaboration and communication,,,,,,
,,"By (date), when shown a picture story, (name) will verbally describe the story using the correct form of proper, common, and possessive nouns (e.g. Carl the dog stories. The boy’s dog was lost. The boy lives in Pennsylvania. They found the dog in the park.) in complete sentences, in (4 out of 5) sentences.",['1'],Mild,"By (date), when shown a picture story and after listening to a [[modeling behaviors|teacher model]], (name) will verbally describe the story using the correct form of proper, common, and possessive nouns (e.g. Carl the dog stories. The boy’s dog was lost. The boy lives in Pennsylvania. They found the dog in the park.) in complete sentences, in (4 out of 5) sentences.",Moderate,"By (date), when shown a picture story and after listening to a [[modeling behaviors|teacher model]], (name) will verbally describe the story using the correct form of proper, common, and possessive nouns (e.g. Carl the dog stories. The boy’s dog was lost. The boy lives in Pennsylvania. They found the dog in the park.) in complete sentences, using a [[word bank|word bank]], in (3 out of 4) sentences.",Intense,"By (date), when shown a picture story and after listening to a [[modeling behaviors|teacher model]], (name) will verbally describe the story using the correct form of proper, common, and possessive nouns (e.g. Carl the dog stories. The boy’s dog was lost. The boy lives in Pennsylvania. They found the dog in the park.) in complete sentences, using [[sentence starters|sentence starters]] and a [[word bank|word bank]], in (2 out of 3) sentences.",,,,,,,['CCSS.ELA-Literacy.L.1.1b'],Speech & Language,['Expressive Language'],Use Correct Forms Of Nouns,"Proper, common, and possessive nouns can be provided for a child in a [[ word bank | word box ]]. This will enable to child to refer a set of given nouns being discussed. This lessens the strain on recall from memory by modifying the display of information.",UDL I 1.1 Provide Multiple Means of Representation: Offer ways of customizing the display of information,"Instead of the student having to pull from his or her memory exactly what a proper, common, or possessive noun is, the child can be given a [[ graphic organizers | graphic organizer ]] which is segmented into the three above sections. Descriptions of each type of noun are given under the heading to remind the student exactly what each heading means. When the child names a noun, they can then place the noun into the correct category.  The paper setup is as follows: proper nouns, common nouns, and possessive nouns as headings of three columns. A short description of each heading follows. There is then space for the child to write the nouns in their correct columns.",UDL II 6.3 Provide Multiple Means of Action and Expression: Facilitate managing information and resources,"This checkpoint relieves some of the responsibility placed on the student. Instead of one student having to identify proper, common, and possessive nouns, the responsibilities can be divided between three students. Each students is assigned one category of nouns to identify, proper, common, or possessive nouns. Groups can then discuss which nouns were missed or identified incorrectly. Then roles for each student can be switched.",UDL III 8.3 Provide Multiple Means of Engagement: Foster collaboration and communication,,,,,,
,,"By (date), after listening to a speaker when given [[ guiding questions | guiding questions ]] (e.g. teacher will say ""What was the purpose of this presentation?"") during a whole-class discussion, (name) will orally share at least (2) of the speaker's main claims, using complete sentences, in (4 of 5) trials.",['7'],Mild,"By (date), after listening to a speaker when given [[ guiding questions | guided questions ]] (e.g. teacher will say ""What was the purpose of this presentation?"") and [[ open notes | open notes ]], during a whole-class discussion, (name) will orally share at least (2) of the speaker's main claims, using complete sentences, in (4 of 5) trials.",Moderate,"By (date), after listening to a speaker when given [[ guiding questions | guided questions ]] (e.g. teacher will say ""What was the purpose of this presentation?""),  a [[ graphic organizers | concept map ]], and a [[ modeling behaviors | teacher example ]] of one main claim, during a [[ guided peer discussions | guided peer discussion ]], (name) will orally share at least (2) of the speaker's main claims, using complete sentences, in (3 of 5) trials.",Intense,"By (date), after listening to a speaker on a [[ preferred topic or text | preferred topic ]], when given [[ guiding questions | guided questions ]] (e.g. teacher will say ""What was the purpose of this presentation?""), [[ open notes | open notes ]], and a written list of (5) [[ multiple choice | multiple choice responses ]] during a one-to-one conversation, (name) will orally share at least (1) of the speaker's main claims from the list of possible choices, in (3 of 5) trials.",,,,,,,['CCSS.ELA-Literacy.SL.7.3'],Speech & Language,['Receptive Language'],Sharing a Speaker's Claims,Some students with processing difficulties may have trouble organizing their thoughts to identify main ideas or overarching themes. In order to facilitate learning for these students the teacher can [[ preteaching | preteach ]] ideas around a text or topic and provide a [[ graphic organizers | graphic organizer ]] to help the student organize his or her thoughts and identify relationships between ideas and the larger picture of the topic.,UDL I 3.1 Provide Multiple Means of Representation: Activate or supply background knowledge,"To help the student complete academic tasks independently, the teacher can provide the student with [[ problem solving checklist | a checklist ]] in order to help them complete a task step-by-step without having to be continually prompted by the teacher.",UDL II 6.2 Provide Multiple Means of Action and Expression: Support planning and strategy development,"Sharing during classroom activities can be particularly threatening for some students. In order to facilitate learning for all students, the teacher can provide a [[ visual task schedule | written task schedule ]], where the steps to complete a task are written or typed out step-by-step and the student can manage their own progress by checking off each step as it is completed.",UDL III 7.1 Provide Multiple Means of Engagement: Optimize individual choice and autonomy,,,,,,
,,"By (date), after listening to a speaker when given [[ guiding questions | guiding questions ]] (e.g. teacher will say ""What was the purpose of this presentation?"") during a whole-class discussion, (name) will orally share at least (2) of the speaker's main claims, using complete sentences, in (4 of 5) trials.",['7'],Mild,"By (date), after listening to a speaker when given [[ guiding questions | guided questions ]] (e.g. teacher will say ""What was the purpose of this presentation?"") and [[ open notes | open notes ]], during a whole-class discussion, (name) will orally share at least (2) of the speaker's main claims, using complete sentences, in (4 of 5) trials.",Moderate,"By (date), after listening to a speaker when given [[ guiding questions | guided questions ]] (e.g. teacher will say ""What was the purpose of this presentation?""),  a [[ graphic organizers | concept map ]], and a [[ modeling behaviors | teacher example ]] of one main claim, during a [[ guided peer discussions | guided peer discussion ]], (name) will orally share at least (2) of the speaker's main claims, using complete sentences, in (3 of 5) trials.",Intense,"By (date), after listening to a speaker on a [[ preferred topic or text | preferred topic ]], when given [[ guiding questions | guided questions ]] (e.g. teacher will say ""What was the purpose of this presentation?""), [[ open notes | open notes ]], and a written list of (5) [[ multiple choice | multiple choice responses ]] during a one-to-one conversation, (name) will orally share at least (1) of the speaker's main claims from the list of possible choices, in (3 of 5) trials.",,,,,,,['CCSS.ELA-Literacy.SL.7.3'],Speech & Language,['Receptive Language'],Sharing a Speaker's Claims,Some students with processing difficulties may have trouble organizing their thoughts to identify main ideas or overarching themes. In order to facilitate learning for these students the teacher can [[ preteaching | preteach ]] ideas around a text or topic and provide a [[ graphic organizers | graphic organizer ]] to help the student organize his or her thoughts and identify relationships between ideas and the larger picture of the topic.,UDL I 3.1 Provide Multiple Means of Representation: Activate or supply background knowledge,"To help the student complete academic tasks independently, the teacher can provide the student with [[ problem solving checklist | a checklist ]] in order to help them complete a task step-by-step without having to be continually prompted by the teacher.",UDL II 6.2 Provide Multiple Means of Action and Expression: Support planning and strategy development,"Sharing during classroom activities can be particularly threatening for some students. In order to facilitate learning for all students, the teacher can provide a [[ visual task schedule | written task schedule ]], where the steps to complete a task are written or typed out step-by-step and the student can manage their own progress by checking off each step as it is completed.",UDL III 7.1 Provide Multiple Means of Engagement: Optimize individual choice and autonomy,,,,,,
,,"By (date), after viewing a [[video | video]] on a grade-level topic (e.g. job characteristics of an archaeologist) in a [[cooperative learning | cooperative learning]] group, (name) will orally share (3) main ideas presented in the movie and (1) piece of supporting evidence (e.g. observation or detail) for each main idea, using at least (3-5) complete sentences, in (4 of 5) sharing opportunities.",['7'],Mild,"By (date), after viewing a [[video | video]] on a grade-level topic (e.g. job characteristics of an archaeologist) in a [[cooperative learning | cooperative learning]] group and provided with [[visual aids | visual aids]] (e.g. photos of archaeologists doing different tasks at work), (name) will orally share (3) main ideas presented in the movie and (1) piece of supporting evidence (e.g. observation or detail) for each main idea, using at least (3-5) complete sentences, in (4 of 5) sharing opportunities.",Moderate,"By (date), after viewing a [[video | video]] on a grade-level topic (e.g. job characteristics of an archaeologist) in a [[cooperative learning | cooperative learning]] group and provided with [[visual aids | visual aids]] (e.g. photos of archaeologists doing different tasks at work) and a [[ reference materials | written outline ]] of the key points presented in the video, (name) will orally share (2) main ideas presented in the movie and (1) piece of supporting evidence (e.g. observation or detail) for each main idea, using at least (2-4) complete sentences, in (3 of 5) sharing opportunities.",Intense,"By (date), after viewing a [[video | video]] on a [[ preferred topic or text | preferred topic ]]during a [[guided peer discussions | one-to-one conversation ]] and provided with [[visual aids | visual aids]] (e.g. photos of archaeologists doing different tasks at work), a [[ reference materials | written outline ]] of the key points presented in the video, and a [[ word bank | word bank ]],(name) will orally share (1) main ideas presented in the movie and (1) piece of supporting evidence (e.g. observation or detail) for each main idea, using at least (1-2) complete sentences, in (3 of 5) sharing opportunities.",,,,,,,['CCSS.ELA-Literacy.SL.7.2'],Speech & Language,['Expressive Language'],Explaining the Main Ideas of a Video,"Some students are not able to comprehend visual information provided in a [[video|video]] at the same rate as other students. In order to ensure that all students have an equal opportunity to access and learn the information presented, the teacher could provide students the students with a copy of the video to view on a computer or tablet. This would allow the student to pause the video to process the information presented in smaller increments and allow them to rewind parts of the video that they may want to view again to aid with comprehension.",UDL I 3.4 Provide Multiple Means of Representation: Maximize transfer and generalization,"In order for a goal to be successful a student must feel a sense of relevance to their lives. In order to engage a student in working towards a [[goal setting | goal]] the teacher can review the goal with the student and have the student restate the goal in their own words. In addition, the teacher and student can brainstorm together about ways to address the goal that would be engaging and motivating for the student. For example, if the student has a strong interest interest in traditional Korean drums, then the teacher can present a video on traditional Korean drums and have the student summarize the key points in the [[video | video]]. This would allow the student to demonstrate that he/she has the same expressive language skills as their peers and uses a topic of interest to engage the student.",UDL III 9.1 Provide Multiple Means of Engagement: Promote expectations and beliefs that optimize motivation,"In order for a skill to be functional for a student, he/she needs to be able to generalize the skill to settings other than the classroom. In order for a student to generalize a skill, others working with him/her need to collaborate to ensure that they are consistently teaching a target skill across settings in the student's day. For example, if the general education teacher is working on narrative language skills, then the speech-language pathologist and the resource specialist can both work on narrative skills in the sessions with the student as well. With multiple educators targeting the same skill, the student is learning to generalize the skill by having multiple opportunities with different individuals and in different environments to practice a specific skill. All of the teachers can work together and include the student in this planning, both modeling and explicitly teaching how to [[ goal setting | set academic goals ]].",UDL II 6.1 Provide Multiple Means of Action and Expression: Guide appropriate goal-setting,,,,,,
,,"By (date), after viewing a [[video | video]] on a grade-level topic (e.g. job characteristics of an archaeologist) in a [[cooperative learning | cooperative learning]] group, (name) will orally share (3) main ideas presented in the movie and (1) piece of supporting evidence (e.g. observation or detail) for each main idea, using at least (3-5) complete sentences, in (4 of 5) sharing opportunities.",['7'],Mild,"By (date), after viewing a [[video | video]] on a grade-level topic (e.g. job characteristics of an archaeologist) in a [[cooperative learning | cooperative learning]] group and provided with [[visual aids | visual aids]] (e.g. photos of archaeologists doing different tasks at work), (name) will orally share (3) main ideas presented in the movie and (1) piece of supporting evidence (e.g. observation or detail) for each main idea, using at least (3-5) complete sentences, in (4 of 5) sharing opportunities.",Moderate,"By (date), after viewing a [[video | video]] on a grade-level topic (e.g. job characteristics of an archaeologist) in a [[cooperative learning | cooperative learning]] group and provided with [[visual aids | visual aids]] (e.g. photos of archaeologists doing different tasks at work) and a [[ reference materials | written outline ]] of the key points presented in the video, (name) will orally share (2) main ideas presented in the movie and (1) piece of supporting evidence (e.g. observation or detail) for each main idea, using at least (2-4) complete sentences, in (3 of 5) sharing opportunities.",Intense,"By (date), after viewing a [[video | video]] on a [[ preferred topic or text | preferred topic ]]during a [[guided peer discussions | one-to-one conversation ]] and provided with [[visual aids | visual aids]] (e.g. photos of archaeologists doing different tasks at work), a [[ reference materials | written outline ]] of the key points presented in the video, and a [[ word bank | word bank ]],(name) will orally share (1) main ideas presented in the movie and (1) piece of supporting evidence (e.g. observation or detail) for each main idea, using at least (1-2) complete sentences, in (3 of 5) sharing opportunities.",,,,,,,['CCSS.ELA-Literacy.SL.7.2'],Speech & Language,['Expressive Language'],Explaining the Main Ideas of a Video,"Some students are not able to comprehend visual information provided in a [[video|video]] at the same rate as other students. In order to ensure that all students have an equal opportunity to access and learn the information presented, the teacher could provide students the students with a copy of the video to view on a computer or tablet. This would allow the student to pause the video to process the information presented in smaller increments and allow them to rewind parts of the video that they may want to view again to aid with comprehension.",UDL I 3.4 Provide Multiple Means of Representation: Maximize transfer and generalization,"In order for a goal to be successful a student must feel a sense of relevance to their lives. In order to engage a student in working towards a [[goal setting | goal]] the teacher can review the goal with the student and have the student restate the goal in their own words. In addition, the teacher and student can brainstorm together about ways to address the goal that would be engaging and motivating for the student. For example, if the student has a strong interest interest in traditional Korean drums, then the teacher can present a video on traditional Korean drums and have the student summarize the key points in the [[video | video]]. This would allow the student to demonstrate that he/she has the same expressive language skills as their peers and uses a topic of interest to engage the student.",UDL III 9.1 Provide Multiple Means of Engagement: Promote expectations and beliefs that optimize motivation,"In order for a skill to be functional for a student, he/she needs to be able to generalize the skill to settings other than the classroom. In order for a student to generalize a skill, others working with him/her need to collaborate to ensure that they are consistently teaching a target skill across settings in the student's day. For example, if the general education teacher is working on narrative language skills, then the speech-language pathologist and the resource specialist can both work on narrative skills in the sessions with the student as well. With multiple educators targeting the same skill, the student is learning to generalize the skill by having multiple opportunities with different individuals and in different environments to practice a specific skill. All of the teachers can work together and include the student in this planning, both modeling and explicitly teaching how to [[ goal setting | set academic goals ]].",UDL II 6.1 Provide Multiple Means of Action and Expression: Guide appropriate goal-setting,,,,,,
,,"By (date), after reading a grade-level text, during a large-group discussion, (name) will orally respond to (3) prompts posed by the teacher (e.g. ""Describe the main character's personality.""), by citing specific evidence from the text, using complete sentences, in (4 of 5) sharing opportunities.","['9', '10']",Mild,"By (date), after reading a grade-level text, during a large-group discussion when provided with [[ open notes | open notes ]], (name) will orally respond to (3) prompts posed by the teacher (e.g. ""Describe the main character's personality.""), by citing specific evidence from the text, using complete sentences, in (4 of 5) sharing opportunities.",Moderate,"By (date), after reading a grade-level text, during a small-group discussion when provided with an [[ open book | open book ]], [[ open notes | open notes ]], a [[ word bank | word bank ]] of key vocabulary used in the text, (name) will orally respond to (2) prompts posed by the teacher (e.g. ""Describe the main character's personality.""), by citing specific evidence from the text, using complete sentences, in (3 of 5) sharing opportunities.",Intense,"By (date), after reading a [[ alternate text | graphic novel ]] during a [[ guided peer discussions | one-to-one discussion ]] when provided with an [[ open book | open book ]], [[ open notes | open notes ]], a [[ word bank | word bank ]] of key vocabulary used in the text, and [[ highlighting | highlighting ]] of key words or phrases, (name) will orally respond to (1) prompts posed by the teacher (e.g. ""Describe the main character's personality.""), by citing specific evidence from the text, using complete sentences, in (3 of 5) sharing opportunities.",,,,,,,['CCSS.ELA-Literacy.SL.9-10.1a'],Speech & Language,['Receptive Language'],Citing Evidence from a Text,"To maximize learning for all students, the teacher can customize the presentation to make specific pieces of information stand out. For example, the teacher can use [[ highlighting | highlighting ]] to emphasize specific words or phrases. In addition, the teacher can vary the presentation of a lesson by showing the same information in a [[ video | video ]] format, which may be more engaging for some students than learning a topic based purely on auditory information.",UDL I 1.1 Provide Multiple Means of Representation: Offer ways of customizing the display of information,"To engage students in learning, the teacher can use social media and/or interactive web tools to maximize learning for students. For example, the teacher can create an online discussion forum or use a chat room, where students can brainstorm and discuss current classroom topics or projects.",UDL II 5.1 Provide Multiple Means of Action and Expression: Use multiple media for communication,"In order to keep a student motivated to complete a task, the teacher can provide a checklist, such as a [[ visual task schedule | written task schedule ]], where the student can check off each step of the task as he or she completes them. This breaks the task down to more manageable steps for the student, as well as builds their independence and confidence to complete a given task.",UDL III 9.1 Provide Multiple Means of Engagement: Promote expectations and beliefs that optimize motivation,,,,,,
