assessment_items_images,assessment_items_resources,goal_text,grades,objectives_objective_0_level,objectives_objective_0_text,objectives_objective_1_level,objectives_objective_1_text,objectives_objective_2_level,objectives_objective_2_text,objectives_objective_3_level,objectives_objective_3_text,objectives_objective_4_level,objectives_objective_4_text,objectives_objective_5_level,objectives_objective_5_text,standard_codes,subject,subject_domains,title,udl_adaptations_udl_adaptations_0_text,udl_adaptations_udl_adaptations_0_udl_standard_long_ref,udl_adaptations_udl_adaptations_1_text,udl_adaptations_udl_adaptations_1_udl_standard_long_ref,udl_adaptations_udl_adaptations_2_text,udl_adaptations_udl_adaptations_2_udl_standard_long_ref,udl_adaptations_udl_adaptations_3_text,udl_adaptations_udl_adaptations_3_udl_standard_long_ref,udl_adaptations_udl_adaptations_4_text,udl_adaptations_udl_adaptations_4_udl_standard_long_ref,udl_adaptations_udl_adaptations_5_text,udl_adaptations_udl_adaptations_5_udl_standard_long_ref
,,"By (date), after attending an event, (name) will write a (750-word) newspaper article with at least three, organized body paragraphs; a lead sentence that establishes the story; (5) concrete, relevant facts; and (3) quotations, for (3 out of 4) given topics.","['9', '10']",Mild,"By (date), after attending an event and provided a [[open book|transcript]] of that event, (name) will write a (750-word) newspaper article with at least three, organized body paragraphs; a lead sentence that establishes the story; (5) concrete, relevant facts; and (3) quotations, for (3 out of 4) given topics.",Moderate,"By (date), provided a [[open book|transcript]] of a school event and quotations from a peer and a teacher, (name) will complete a [[ graphic organizers |graphic organizer ]] that requires him/her to write the most important facts of the event (e.g. who, what, where, when, and why). Then, (name) will write a (200-word) newspaper story with a lead sentence that includes the most important or interesting aspect of the event; (2) concrete, relevant facts; and (1) quotation, for (3 out of 4) given topics.",Intense,"By (date), after attending a school event, when [[verbal prompting|prompted]], name will write or dictate a list of (3) details (e.g. who, what, where, when, why), for (2 out of 3) events.",,,,,,,['CCSS.ELA-Literacy.W.9-10.2b'],Writing,['Informative & Explanatory'],Develop Topics with Relevant Facts,Providing students with [[open book|transcripts]] of the events they are writing about can provide a greater number of students access to the curriculum. Many learners lack detail in their topic development simply because they struggle to remember the information that was viewed or presented orally.,UDL I 1.2 Provide Multiple Means of Representation: Offer alternatives for auditory information,"If students are not ready to write organized, focus news articles, allow the student to verbally recall important details from an event they saw. The student might be [[verbal prompting|prompted]] with objective questions that ask: ""Who was there?"", ""What happened?"", ""When did it happen?"" and ""How did other people react?"" This task requires the student to reflect on an event from several angles and objectively retell the story in parts.",UDL II 4.1 Provide Multiple Means of Action and Expression: Vary the methods for response and navigation,"Developing a [[writing checklist|writing checklist]] (e.g. Use at least 5 facts, Give relevant information in my quotes) will allow learners to review and assess their writing and check off the number of details they included or the number and source of quotations. This allows them to see whether they are meeting expectations.",UDL III 9.3 Provide Multiple Means of Engagement: Develop self-assessment and reflection,,,,,,
,,"By (date), after attending an event, (name) will write a (750-word) newspaper article with at least three, organized body paragraphs; a lead sentence that establishes the story; (5) concrete, relevant facts; and (3) quotations, for (3 out of 4) given topics.","['9', '10']",Mild,"By (date), after attending an event and provided a [[open book|transcript]] of that event, (name) will write a (750-word) newspaper article with at least three, organized body paragraphs; a lead sentence that establishes the story; (5) concrete, relevant facts; and (3) quotations, for (3 out of 4) given topics.",Moderate,"By (date), provided a [[open book|transcript]] of a school event and quotations from a peer and a teacher, (name) will complete a [[ graphic organizers |graphic organizer ]] that requires him/her to write the most important facts of the event (e.g. who, what, where, when, and why). Then, (name) will write a (200-word) newspaper story with a lead sentence that includes the most important or interesting aspect of the event; (2) concrete, relevant facts; and (1) quotation, for (3 out of 4) given topics.",Intense,"By (date), after attending a school event, when [[verbal prompting|prompted]], name will write or dictate a list of (3) details (e.g. who, what, where, when, why), for (2 out of 3) events.",,,,,,,['CCSS.ELA-Literacy.W.9-10.2b'],Writing,['Informative & Explanatory'],Develop Topics with Relevant Facts,Providing students with [[open book|transcripts]] of the events they are writing about can provide a greater number of students access to the curriculum. Many learners lack detail in their topic development simply because they struggle to remember the information that was viewed or presented orally.,UDL I 1.2 Provide Multiple Means of Representation: Offer alternatives for auditory information,"If students are not ready to write organized, focus news articles, allow the student to verbally recall important details from an event they saw. The student might be [[verbal prompting|prompted]] with objective questions that ask: ""Who was there?"", ""What happened?"", ""When did it happen?"" and ""How did other people react?"" This task requires the student to reflect on an event from several angles and objectively retell the story in parts.",UDL II 4.1 Provide Multiple Means of Action and Expression: Vary the methods for response and navigation,"Developing a [[writing checklist|writing checklist]] (e.g. Use at least 5 facts, Give relevant information in my quotes) will allow learners to review and assess their writing and check off the number of details they included or the number and source of quotations. This allows them to see whether they are meeting expectations.",UDL III 9.3 Provide Multiple Means of Engagement: Develop self-assessment and reflection,,,,,,
,,"By (date), (name) will write a (750-word) fictional narrative with (2) connected plot lines developing (2) characters' unique experiences of the same specific event, including (2) observations and (3) reactions for each character, for (3 out of 4) events.","['11', '12']",Mild,"By (date), given a [[Venn diagram|Venn diagram]] to outline characters' experiences and identify where they differ and overlap, (name) will write a (750-word) fictional narrative with (2) connected plot lines developing (2) characters' unique experiences of the same specific event, including (2) observations and (3) reactions for each character, for (3 out of 4) events.",Moderate,"By (date), given a [[Venn diagram|Venn diagram]], (name) will outline (2) character's experiences and identify where they differ and overlap, developing each character's unique experience of the same specific event, including (2) observations and (1) reaction for each character, for (3 out of 4) events.",Intense,"By (date), (name) will verbally explain (1) event from his/her day and, given an adapted [[choice boards | choice board]] with emotions as choices, identify how he/she felt, how (1) other classmate felt, and why he/she thinks two people felt the same or differently, for (2 out of 3) consecutive days.",,,,,,,['CCSS.ELA-Literacy.W.11-12.3b'],Writing,['Narrative'],Create Multiple Points of View and Plot Lines,"Preparing a sample [[Venn diagram|Venn diagram]] of two characters' unique experience of an event, with shared or connected experiences in the overlapping space, otherwise known as the union of character 1 and 2s experiences, can give students a visual representation of interconnected plot lines to develop experience. After the sample diagram has been taught, provide students with a blank as a support when they are writing their own narratives.",UDL II 6.3 Provide Multiple Means of Action and Expression: Facilitate managing information and resources,"Allowing students to complete a [[Venn diagram|Venn diagram]] in place of completing a final written assignment allows for a visual representation that customizes the display of information for students who struggle with written tasks. Customizing even further, students can start by creating a bullet point list in their Venn diagrams and eventually moving on to writing in complete sentences.","UDL I 3.3 Provide Multiple Means of Representation: Guide information processing, visualization, and manipulation",Teaching students to identify their own emotional state is a precursor to identifying others' emotions. Using a [[choice boards | choice board]] and emotions chart allows students to see examples of specific emotions and make a decision from a limited number of choices to describe their own and a classmate's current experience.,UDL III 9.2 Provide Multiple Means of Engagement: Facilitate personal coping skills and strategies,,,,,,
,,"By (date), (name) will write a (750-word) fictional narrative with (2) connected plot lines developing (2) characters' unique experiences of the same specific event, including (2) observations and (3) reactions for each character, for (3 out of 4) events.","['11', '12']",Mild,"By (date), given a [[Venn diagram|Venn diagram]] to outline characters' experiences and identify where they differ and overlap, (name) will write a (750-word) fictional narrative with (2) connected plot lines developing (2) characters' unique experiences of the same specific event, including (2) observations and (3) reactions for each character, for (3 out of 4) events.",Moderate,"By (date), given a [[Venn diagram|Venn diagram]], (name) will outline (2) character's experiences and identify where they differ and overlap, developing each character's unique experience of the same specific event, including (2) observations and (1) reaction for each character, for (3 out of 4) events.",Intense,"By (date), (name) will verbally explain (1) event from his/her day and, given an adapted [[choice boards | choice board]] with emotions as choices, identify how he/she felt, how (1) other classmate felt, and why he/she thinks two people felt the same or differently, for (2 out of 3) consecutive days.",,,,,,,['CCSS.ELA-Literacy.W.11-12.3b'],Writing,['Narrative'],Create Multiple Points of View and Plot Lines,"Preparing a sample [[Venn diagram|Venn diagram]] of two characters' unique experience of an event, with shared or connected experiences in the overlapping space, otherwise known as the union of character 1 and 2s experiences, can give students a visual representation of interconnected plot lines to develop experience. After the sample diagram has been taught, provide students with a blank as a support when they are writing their own narratives.",UDL II 6.3 Provide Multiple Means of Action and Expression: Facilitate managing information and resources,"Allowing students to complete a [[Venn diagram|Venn diagram]] in place of completing a final written assignment allows for a visual representation that customizes the display of information for students who struggle with written tasks. Customizing even further, students can start by creating a bullet point list in their Venn diagrams and eventually moving on to writing in complete sentences.","UDL I 3.3 Provide Multiple Means of Representation: Guide information processing, visualization, and manipulation",Teaching students to identify their own emotional state is a precursor to identifying others' emotions. Using a [[choice boards | choice board]] and emotions chart allows students to see examples of specific emotions and make a decision from a limited number of choices to describe their own and a classmate's current experience.,UDL III 9.2 Provide Multiple Means of Engagement: Facilitate personal coping skills and strategies,,,,,,
,,"By (date), (name) will write a (750-word) narrative based on a specific 5-minute interval of time from a real or imagined event, using pacing to develop the short interval into an engaging story and showing mastery of which parts to describe in detail (three sentences or more) and what to mention briefly (one sentence or clause), for (3 out of 4) events.","['11', '12']",Mild,"By (date), provided a [[ word bank | word bank ]] with timing specific words (e.g. suddenly, slowly, quickly, languishing), (name) will write a (750-word) narrative based on a specific 5-minute interval of time from a real or imagined event, using pacing to develop the short interval into an engaging story and showing mastery of which parts to describe in detail (three sentences or more) and what to mention briefly (one sentence or clause), for (3 out of 4) events.",Moderate,"By (date), provided a [[ word bank | word bank ]] with timing specific words (e.g. suddenly, slowly, quickly, languishing, etc.), (name) will draw pictures and write captions for a (6)-panel, [[ picture story telling | storytelling board ]] based on a specific 5-minute interval of time from an event, using written captions to develop short intervals showing mastery of which parts to describe in detail (two frames or more) and what to mention briefly (one frame or section of frame), for (3 out of 4) events.",Intense,"By (date), when given a familiar daily routine (e.g. Getting ready for school, eating lunch) and pictures/icons representing (10) or more different steps in the routine, (name) will sequence the pictures/icons in order and select the (5) most important events in the routine for (2 out of 3) routines.",,,,,,,['CCSS.ELA-Literacy.W.11-12.3b'],Writing,['Narrative'],Develop Plot with Pacing,Providing learners a [[ word bank | word bank ]] with content specific vocabulary can lessen the pressure to hold large numbers of vocabulary words in their working memory as they work on lengthy written pieces. A word bank with timing specific words will aid learners as they write about intervals of time to practice denoting timing. Many learners may be familiar with words used often but a word bank with unique vocabulary will strengthen their writing and confidence.,UDL I 2.4 Provide Multiple Means of Representation: Promote understanding across languages,"Allowing learners to represent their understanding and mastery of the goal with pictures as well as words opens the possibility of success to a greater number of learners. A [[ picture story telling | storytelling board ]] allows visual learners to show their understanding. The added component of written captions increases the standard of output, especially for older learners capable of writing multiple sentences who are still overwhelmed by the prospect of lengthy written pieces.",UDL II 5.1 Provide Multiple Means of Action and Expression: Use multiple media for communication,Providing a [[ First-Then Board | first then ]] board for learners to show mastery of sequencing and timing allows access for learners who are working towards writing words or complete sentences independently. The board provides the choices of events but gives the learner the opportunity to makes choices and promotes autonomy.,UDL III 9.1 Provide Multiple Means of Engagement: Promote expectations and beliefs that optimize motivation,,,,,,
,,"By (date), (name) will write a (750-word) narrative based on a specific 5-minute interval of time from a real or imagined event, using pacing to develop the short interval into an engaging story and showing mastery of which parts to describe in detail (three sentences or more) and what to mention briefly (one sentence or clause), for (3 out of 4) events.","['11', '12']",Mild,"By (date), provided a [[ word bank | word bank ]] with timing specific words (e.g. suddenly, slowly, quickly, languishing), (name) will write a (750-word) narrative based on a specific 5-minute interval of time from a real or imagined event, using pacing to develop the short interval into an engaging story and showing mastery of which parts to describe in detail (three sentences or more) and what to mention briefly (one sentence or clause), for (3 out of 4) events.",Moderate,"By (date), provided a [[ word bank | word bank ]] with timing specific words (e.g. suddenly, slowly, quickly, languishing, etc.), (name) will draw pictures and write captions for a (6)-panel, [[ picture story telling | storytelling board ]] based on a specific 5-minute interval of time from an event, using written captions to develop short intervals showing mastery of which parts to describe in detail (two frames or more) and what to mention briefly (one frame or section of frame), for (3 out of 4) events.",Intense,"By (date), when given a familiar daily routine (e.g. Getting ready for school, eating lunch) and pictures/icons representing (10) or more different steps in the routine, (name) will sequence the pictures/icons in order and select the (5) most important events in the routine for (2 out of 3) routines.",,,,,,,['CCSS.ELA-Literacy.W.11-12.3b'],Writing,['Narrative'],Develop Plot with Pacing,Providing learners a [[ word bank | word bank ]] with content specific vocabulary can lessen the pressure to hold large numbers of vocabulary words in their working memory as they work on lengthy written pieces. A word bank with timing specific words will aid learners as they write about intervals of time to practice denoting timing. Many learners may be familiar with words used often but a word bank with unique vocabulary will strengthen their writing and confidence.,UDL I 2.4 Provide Multiple Means of Representation: Promote understanding across languages,"Allowing learners to represent their understanding and mastery of the goal with pictures as well as words opens the possibility of success to a greater number of learners. A [[ picture story telling | storytelling board ]] allows visual learners to show their understanding. The added component of written captions increases the standard of output, especially for older learners capable of writing multiple sentences who are still overwhelmed by the prospect of lengthy written pieces.",UDL II 5.1 Provide Multiple Means of Action and Expression: Use multiple media for communication,Providing a [[ First-Then Board | first then ]] board for learners to show mastery of sequencing and timing allows access for learners who are working towards writing words or complete sentences independently. The board provides the choices of events but gives the learner the opportunity to makes choices and promotes autonomy.,UDL III 9.1 Provide Multiple Means of Engagement: Promote expectations and beliefs that optimize motivation,,,,,,
,,"By (date), after a [[vocabulary preview  | vocabulary preview]] of transition words and phrases, when given two paragraphs from a pre-written argumentative essay with the major transition words and/or phrases removed, (student) will write the transitions for the paragraphs, including (1) example transition to explain the evidence for both the claim and the counterclaim (e.g. ""as an example""), (1) cause-effect transition that describes the reasons that link the evidence to both the claim and the counterclaim (e.g. ""as a result""), (1) contrast transition to explain the counterclaim (e.g. ""in contrast""), and (1) conclusion transition (e.g., ""to conclude"") for (4 out 5) sets of paragraphs.","['9', '10']",Mild,"By (date), after a [[vocabulary preview | vocabulary preview]] of transition words and phrases, when given two paragraphs from a pre-written argumentative essay with the major transition words and/or phrases removed, (student) will write the transitions for the paragraph using a [[ Word Bank | word bank ]] of the transition words and phrases, including at least (1) example transition to explain the evidence for both the claim and the counterclaim (e.g. ""as an example""), (1) cause-effect transition that describes the reasons that link the evidence to both the claim and the counterclaim (e.g. ""as a result""), and (1) contrast transition to explain the counterclaim (e.g. ""in contrast""), and (1) conclusion transition (e.g., ""to conclude"") for (4 out 5) sets of paragraphs.",Moderate,"By (date), after a [[vocabulary preview | vocabulary preview]] of transition words and phrases, when given two paragraphs from a pre-written argumentative essay with the major transition words and/or phrases [[ Highlighting | highlighted ]], (student) will write above each highlighted word/phrase what type of transition it is, including (1) example transition to explain the evidence for both the claim and the counterclaim (e.g. ""as an example""), (1) cause-effect transition that describes the reasons that link the evidence to both the claim and the counterclaim (e.g. ""as a result""), and (1) contrast transition to explain the counterclaim (e.g. ""in contrast""), and (1) conclusion transition (e.g., ""to conclude"").",Intense,"By (date), after being read [[visual cue cards | visual cue cards]] containing individual paragraphs from an argumentative essay that include transition words and phrases, including (1) with claim and evidence, (1) with reasons that link the evidence to the claim, (1) with counterclaim and evidence, and (1) with a conclusion, (student) will correctly organize the cue cards into the correct sequence and flow of the essay.",,,,,,,['CCSS.ELA-Literacy.W.9-10.1c'],Writing,['Opinion & Argument'],"Select Words, Phrases, and Clauses to Link Text","Providing students who need more support in identifying the appropriate transitions to link major sections of the text with adapted text that has the transitions [[ Highlighting | highlighted ]] can help students successfully write explanations of how the transitions provide clarity, and the relationships between concepts or ideas.","UDL I 3.2 Provide Multiple Means of Representation: Highlight patterns, critical features, big ideas, and relationships","Students can be provided with a [[ Word Bank | word bank ]] of example major transition words and phrases categorized into the following to help them recall the transition words and phrases they have learned:
Comparison Transitions (e.g. ""similarly""), Contrast Transitions (e.g. ""in contrast""), Example Transitions (e.g. ""as an example""), Cause-effect Transitions (reasoning/reasons that links the evidence and claim/counterclaim) (e.g. ""as a result""), and Conclusion Transitions (e.g. ""to conclude"").",UDL II 5.2 Provide Multiple Means of Action and Expression: Use multiple tools for construction and composition,"Provide students with the opportunity to work as partners to read and [[ Peer Tutoring | peer edit ]] the essay, using the word bank of transition words to identify and explain the major transitions, in order to help reinforce the skills they are learning:
1. Is there (1) clear example transition to explain the evidence for the claim?
2. Is there (1) clear cause-effect transition that describes the reasons that link the evidence to the claim?
3. Is there (1) clear contrast transition to explain the counterclaim?
4. Is there (1) clear example transition to explain the evidence for the counterclaim?
5. Is there (1) clear conclusion transition?",UDL III 8.3 Provide Multiple Means of Engagement: Foster collaboration and communication,"Providing students with a [[ Vocabulary Preview | vocabulary preview ]] of the major words that are used in transition words and phrases will help them to access the appropriate words and phrases when they are asked to use them in writing or recognize them in an essay. Examples of words and phrases to preview are: ""contrast,"" ""similarly,"" ""as a result,"" and ""to conclude.""",UDL I 2.1 Provide Multiple Means of Representation: Clarify vocabulary and symbols,,,,
,,"By (date), after a [[vocabulary preview  | vocabulary preview]] of transition words and phrases, when given two paragraphs from a pre-written argumentative essay with the major transition words and/or phrases removed, (student) will write the transitions for the paragraphs, including (1) example transition to explain the evidence for both the claim and the counterclaim (e.g. ""as an example""), (1) cause-effect transition that describes the reasons that link the evidence to both the claim and the counterclaim (e.g. ""as a result""), (1) contrast transition to explain the counterclaim (e.g. ""in contrast""), and (1) conclusion transition (e.g., ""to conclude"") for (4 out 5) sets of paragraphs.","['9', '10']",Mild,"By (date), after a [[vocabulary preview | vocabulary preview]] of transition words and phrases, when given two paragraphs from a pre-written argumentative essay with the major transition words and/or phrases removed, (student) will write the transitions for the paragraph using a [[ Word Bank | word bank ]] of the transition words and phrases, including at least (1) example transition to explain the evidence for both the claim and the counterclaim (e.g. ""as an example""), (1) cause-effect transition that describes the reasons that link the evidence to both the claim and the counterclaim (e.g. ""as a result""), and (1) contrast transition to explain the counterclaim (e.g. ""in contrast""), and (1) conclusion transition (e.g., ""to conclude"") for (4 out 5) sets of paragraphs.",Moderate,"By (date), after a [[vocabulary preview | vocabulary preview]] of transition words and phrases, when given two paragraphs from a pre-written argumentative essay with the major transition words and/or phrases [[ Highlighting | highlighted ]], (student) will write above each highlighted word/phrase what type of transition it is, including (1) example transition to explain the evidence for both the claim and the counterclaim (e.g. ""as an example""), (1) cause-effect transition that describes the reasons that link the evidence to both the claim and the counterclaim (e.g. ""as a result""), and (1) contrast transition to explain the counterclaim (e.g. ""in contrast""), and (1) conclusion transition (e.g., ""to conclude"").",Intense,"By (date), after being read [[visual cue cards | visual cue cards]] containing individual paragraphs from an argumentative essay that include transition words and phrases, including (1) with claim and evidence, (1) with reasons that link the evidence to the claim, (1) with counterclaim and evidence, and (1) with a conclusion, (student) will correctly organize the cue cards into the correct sequence and flow of the essay.",,,,,,,['CCSS.ELA-Literacy.W.9-10.1c'],Writing,['Opinion & Argument'],"Select Words, Phrases, and Clauses to Link Text","Providing students who need more support in identifying the appropriate transitions to link major sections of the text with adapted text that has the transitions [[ Highlighting | highlighted ]] can help students successfully write explanations of how the transitions provide clarity, and the relationships between concepts or ideas.","UDL I 3.2 Provide Multiple Means of Representation: Highlight patterns, critical features, big ideas, and relationships","Students can be provided with a [[ Word Bank | word bank ]] of example major transition words and phrases categorized into the following to help them recall the transition words and phrases they have learned:
Comparison Transitions (e.g. ""similarly""), Contrast Transitions (e.g. ""in contrast""), Example Transitions (e.g. ""as an example""), Cause-effect Transitions (reasoning/reasons that links the evidence and claim/counterclaim) (e.g. ""as a result""), and Conclusion Transitions (e.g. ""to conclude"").",UDL II 5.2 Provide Multiple Means of Action and Expression: Use multiple tools for construction and composition,"Provide students with the opportunity to work as partners to read and [[ Peer Tutoring | peer edit ]] the essay, using the word bank of transition words to identify and explain the major transitions, in order to help reinforce the skills they are learning:
1. Is there (1) clear example transition to explain the evidence for the claim?
2. Is there (1) clear cause-effect transition that describes the reasons that link the evidence to the claim?
3. Is there (1) clear contrast transition to explain the counterclaim?
4. Is there (1) clear example transition to explain the evidence for the counterclaim?
5. Is there (1) clear conclusion transition?",UDL III 8.3 Provide Multiple Means of Engagement: Foster collaboration and communication,"Providing students with a [[ Vocabulary Preview | vocabulary preview ]] of the major words that are used in transition words and phrases will help them to access the appropriate words and phrases when they are asked to use them in writing or recognize them in an essay. Examples of words and phrases to preview are: ""contrast,"" ""similarly,"" ""as a result,"" and ""to conclude.""",UDL I 2.1 Provide Multiple Means of Representation: Clarify vocabulary and symbols,,,,
,,"By (date), after being presented with an opinion-based writing prompt (e.g. ""Do you believe that it's good for animals to be kept in zoos?""), (name) will write a (3) paragraph opinion piece, which will include an introduction, an opinion, (2) supporting reasons for the opinion that incorporate, (2) linking words (e.g. because, also: Animals should be in zoos because we can learn about them), and a conclusion in (3 out of 4 ) writing exercises.",['2'],Mild,"By (date), after presented with an opinion-based writing prompt, (e.g. ""Do you believe that it's good for animals to be kept in zoos?"") and completing a [[Graphic Organizers | graphic organizer]] to show the organization of the paragraphs (e.g. first section: intro, second section: opinion, third section: conclusion) (name), will write an opinion piece consisting of (3) paragraphs, which will include an introduction, an opinion, (2) supporting reasons for the opinion that incorporate, (2) linking words (e.g. because, also: Animals should be in zoos because we can learn about them), and a conclusion in (3 out of 4 ) writing exercises.",Moderate,"By (date), after engaging in small group discussion on an opinion-based topic (e.g. ""Do you believe that it's good for animals to be kept in zoos?"") and completing a  [[Graphic Organizers | graphic organizer]] to show the order of logic when writing an opinion piece (e.g. first section: intro, second section: opinion, third section: conclusion), (name), will write an opinion piece  that includes (1) introduction starter, (1) opinion-stating starter, (1) supporting reason starter, and (1) concluding starter, using [[sentence starters|sentence starters]] (e.g. Teacher says ""I think that it's bad for animals to be kept in a zoo because...""), in (3 out of 4) writing exercises.",Intense,"By (date), after listening to a [[Guided Peer Discussions| small-group discussion]] on an opinion-based topic (e.g. ""Do you believe that it's good for animals to be kept in zoos?""), (name), will verbally state (1) opinion and provide (1) supporting reason for that opinion; using the linking word ""because"" (e.g. Animals should be kept in zoos because people like to go) using [[open notes|open notes]] from the discussion, in (2 out of 3) oral exercises.",,,,,,,['CCSS.ELA-Literacy.W.2.1'],Writing,['Opinion & Argument'],Write An Opinion Piece,"To respond to a prompt, form an opinion and then write about it in an organized way is a considerable task. [[Graphic Organizers|Graphic organizers]] that show how the writing is divided into three parts, and give space for what to include in each section, will help break this down into manageable pieces.",UDL I 3.4 Provide Multiple Means of Representation: Maximize transfer and generalization,"Fulfillment of this particular objective is dependent on a range of skills; reading, critical thinking and writing in particular. Consider providing alternative means of expression for students who are limited by handwriting (e.g. responding verbally, typing). Allowing for alternate demonstrations may enhance accuracy in assessment.",UDL II 4.1 Provide Multiple Means of Action and Expression: Vary the methods for response and navigation,"In writing opinion pieces, students may find increased motivation when reading texts or responding to prompts of their [[personal-interest problems|own choosing]]. Consider allowing students to choose from a variety of texts or prompts when soliciting an opinion.","UDL III 7.2 Provide Multiple Means of Engagement: Optimize relevance, value, and authenticity",,,,,,
,,"By (date), after being presented with an opinion-based writing prompt (e.g. ""Do you believe that it's good for animals to be kept in zoos?""), (name) will write a (3) paragraph opinion piece, which will include an introduction, an opinion, (2) supporting reasons for the opinion that incorporate, (2) linking words (e.g. because, also: Animals should be in zoos because we can learn about them), and a conclusion in (3 out of 4 ) writing exercises.",['2'],Mild,"By (date), after presented with an opinion-based writing prompt, (e.g. ""Do you believe that it's good for animals to be kept in zoos?"") and completing a [[Graphic Organizers | graphic organizer]] to show the organization of the paragraphs (e.g. first section: intro, second section: opinion, third section: conclusion) (name), will write an opinion piece consisting of (3) paragraphs, which will include an introduction, an opinion, (2) supporting reasons for the opinion that incorporate, (2) linking words (e.g. because, also: Animals should be in zoos because we can learn about them), and a conclusion in (3 out of 4 ) writing exercises.",Moderate,"By (date), after engaging in small group discussion on an opinion-based topic (e.g. ""Do you believe that it's good for animals to be kept in zoos?"") and completing a  [[Graphic Organizers | graphic organizer]] to show the order of logic when writing an opinion piece (e.g. first section: intro, second section: opinion, third section: conclusion), (name), will write an opinion piece  that includes (1) introduction starter, (1) opinion-stating starter, (1) supporting reason starter, and (1) concluding starter, using [[sentence starters|sentence starters]] (e.g. Teacher says ""I think that it's bad for animals to be kept in a zoo because...""), in (3 out of 4) writing exercises.",Intense,"By (date), after listening to a [[Guided Peer Discussions| small-group discussion]] on an opinion-based topic (e.g. ""Do you believe that it's good for animals to be kept in zoos?""), (name), will verbally state (1) opinion and provide (1) supporting reason for that opinion; using the linking word ""because"" (e.g. Animals should be kept in zoos because people like to go) using [[open notes|open notes]] from the discussion, in (2 out of 3) oral exercises.",,,,,,,['CCSS.ELA-Literacy.W.2.1'],Writing,['Opinion & Argument'],Write An Opinion Piece,"To respond to a prompt, form an opinion and then write about it in an organized way is a considerable task. [[Graphic Organizers|Graphic organizers]] that show how the writing is divided into three parts, and give space for what to include in each section, will help break this down into manageable pieces.",UDL I 3.4 Provide Multiple Means of Representation: Maximize transfer and generalization,"Fulfillment of this particular objective is dependent on a range of skills; reading, critical thinking and writing in particular. Consider providing alternative means of expression for students who are limited by handwriting (e.g. responding verbally, typing). Allowing for alternate demonstrations may enhance accuracy in assessment.",UDL II 4.1 Provide Multiple Means of Action and Expression: Vary the methods for response and navigation,"In writing opinion pieces, students may find increased motivation when reading texts or responding to prompts of their [[personal-interest problems|own choosing]]. Consider allowing students to choose from a variety of texts or prompts when soliciting an opinion.","UDL III 7.2 Provide Multiple Means of Engagement: Optimize relevance, value, and authenticity",,,,,,
,,"By (date), when given a set of art pieces, (student) will choose (1) art piece and write a (700-word) essay that examines and analyzes the work by including the following: (3) clear and accurate facts about the artist, (3) relevant and accurate facts about the time period in which the artist worked, and (5) specific and relevant descriptions that provide a visual analysis of the content and the style of the art.","['9', '10']",Mild,"By (date), when given a set of art pieces, (student) will choose (1) art piece and write a (700-word) essay that examines and analyzes the work using a [[ Writing Checklist | writing checklist ]] that includes the following: (3) clear and accurate facts about the artist, (3) relevant and accurate facts about the time period in which the artist worked, and (5) specific and relevant descriptions that provide a visual analysis of the content and the style of the art.",Moderate,"By (date), when given a set of art pieces and a [[ Paragraph Template | paragraph template ]] for each body paragraph, (student) will choose (1) art piece and write a (700-word) essay that examines and analyzes the work that includes the following: (3) clear and accurate facts about the artist, (3) relevant and accurate facts about the time period in which the artist worked, and (5) specific and relevant descriptions that provide a visual analysis of the content and the style of the art.",Intense,"By (date), when given a set of art pieces, (student) will choose (1) art piece, imagine they are the curator in a museum, and describe the art to a visitor who is looking at the art, including who the artist is, what time period they worked in, and at least (2) details about the art piece.",,,,,,,['CCSS.ELA-Literacy.W.9-10.2'],Writing,['Informative & Explanatory'],Write Complex Ideas Clearly and Accurately,"Provide students with the following [[ Writing Checklist | writing checklist ]] to help support their pre-writing and writing. You can tell them to imagine they are writing the exhibit for a museum that would accompany the piece of art:
1. Title 
2. Introduction
3. (3) accurate facts about the artist
4. (3) facts about the time period in which the artist worked
5. (5) descriptions about the ideas conveyed in the art and the style of the art
6. Conclusion",UDL II 6.2 Provide Multiple Means of Action and Expression: Support planning and strategy development,"Provide students with a [[ Paragraph Template | paragraph template ]] to aid them in writing the important and relevant information in an organized fashion for each paragraph of their essay. For this task, provide students with a paragraph template for the following body paragraphs:
1. Introduction
2. Facts about the artist
3. The time period in which the artist worked 
4. Analysis of the content and the style of the art
5. Concluding paragraph","UDL I 3.2 Provide Multiple Means of Representation: Highlight patterns, critical features, big ideas, and relationships","By providing students a [[ Choice Boards | choice ]] in the art piece that they will write about, they are given the opportunity to demonstrate the appropriate choice of content for their writing, and to be engaged and interested in what they are writing about. As an alternative to providing the art pieces, students could be asked to bring in an art piece or a photograph of their own to write about, or to trade with another student in the class.",UDL III 7.1 Provide Multiple Means of Engagement: Optimize individual choice and autonomy,,,,,,
